d3mIndex,age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
3834,24.0,Private,174907.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,-1
3835,26.0,Private,375980.0,HS-grad,9.0,Separated,Sales,Unmarried,Black,Female,0.0,0.0,37.0,United-States,-1
3836,18.0,Private,110230.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,5.0,United-States,-1
3837,21.0,Private,138816.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,20.0,United-States,-1
3838,39.0,Self-emp-inc,329980.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,60.0,United-States,1
3839,47.0,Private,263984.0,Some-college,10.0,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,,-1
3840,34.0,Self-emp-inc,154227.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,75.0,United-States,-1
3841,33.0,Private,235109.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
3842,23.0,Private,49683.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25.0,United-States,-1
3843,45.0,Local-gov,149337.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Italy,1
3844,43.0,Private,24264.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
3845,33.0,Federal-gov,182714.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,65.0,United-States,1
3846,53.0,Private,320510.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3847,58.0,State-gov,40925.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3848,19.0,Private,253529.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,9.0,United-States,-1
3849,39.0,Private,187921.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,99.0,United-States,-1
3850,33.0,Federal-gov,94193.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
3851,45.0,Private,289468.0,11th,7.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
3852,56.0,Private,282023.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
3853,36.0,Private,204527.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,1506.0,0.0,40.0,United-States,-1
3854,45.0,Self-emp-not-inc,285335.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,10.0,United-States,-1
3855,25.0,Local-gov,137296.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,-1
3856,31.0,Private,201156.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,55.0,United-States,1
3857,25.0,Federal-gov,50053.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1
3858,30.0,Private,396538.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,29.0,United-States,-1
3859,29.0,Private,306420.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
3860,45.0,Self-emp-not-inc,216999.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3861,36.0,Private,177907.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,-1
3862,32.0,Private,340917.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,60.0,,1
3863,39.0,Private,166744.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,38.0,United-States,-1
3864,32.0,Private,244147.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,10.0,United-States,-1
3865,40.0,Private,89226.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
3866,63.0,Self-emp-not-inc,117681.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3867,27.0,Private,255979.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3868,34.0,Self-emp-not-inc,204052.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
3869,34.0,Local-gov,43959.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,-1
3870,47.0,Private,80924.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1
3871,41.0,Local-gov,177599.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,35.0,United-States,-1
3872,18.0,Private,299347.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,-1
3873,53.0,Private,258832.0,HS-grad,9.0,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,10.0,Philippines,-1
3874,37.0,Private,446390.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,1
3875,23.0,Private,520759.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,-1
3876,24.0,Self-emp-not-inc,83374.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,1
3877,35.0,Private,36214.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386.0,0.0,47.0,United-States,1
3878,50.0,Self-emp-not-inc,324506.0,HS-grad,9.0,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,48.0,South,-1
3879,17.0,Private,73338.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
3880,23.0,Private,148890.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,25.0,United-States,-1
3881,35.0,Private,235485.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
3882,42.0,Private,113147.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,-1
3883,23.0,Private,126613.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,30.0,United-States,-1
3884,18.0,Private,347336.0,12th,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,12.0,United-States,-1
3885,24.0,Private,137589.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,-1
3886,21.0,Private,283757.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
3887,61.0,Private,176689.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3888,36.0,Private,250238.0,1st-4th,2.0,Never-married,Other-service,Other-relative,Other,Female,0.0,0.0,40.0,El-Salvador,-1
3889,21.0,Private,228255.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,-1
3890,28.0,Private,110145.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3891,38.0,Local-gov,230054.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3892,42.0,Self-emp-not-inc,93853.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,-1
3893,41.0,Private,194636.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3894,26.0,Private,150361.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
3895,18.0,Private,190776.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,-1
3896,48.0,Federal-gov,166634.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,40.0,United-States,1
3897,49.0,Self-emp-not-inc,219718.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,1
3898,17.0,Private,91141.0,10th,6.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,8.0,United-States,-1
3899,34.0,Private,169496.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1
3900,33.0,Private,181388.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
3901,25.0,Private,169124.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
3902,23.0,Private,32732.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,15.0,United-States,-1
3903,48.0,Self-emp-not-inc,221464.0,11th,7.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,United-States,1
3904,39.0,Private,258276.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3137.0,0.0,40.0,,-1
3905,51.0,Private,98791.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
3906,34.0,Private,232855.0,Some-college,10.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,37.0,United-States,-1
3907,22.0,Federal-gov,280567.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,4.0,United-States,-1
3908,25.0,Private,194897.0,HS-grad,9.0,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,6849.0,0.0,40.0,United-States,-1
3909,71.0,Private,211707.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,4.0,United-States,-1
3910,37.0,Private,125550.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Female,14084.0,0.0,35.0,United-States,1
3911,32.0,Federal-gov,402361.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3912,42.0,Private,68729.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,-1
3913,54.0,Local-gov,152540.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,42.0,United-States,-1
3914,19.0,Private,208366.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3915,45.0,Local-gov,213620.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1
3916,53.0,State-gov,153486.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
3917,29.0,Private,626493.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3918,45.0,Private,262802.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
3919,40.0,State-gov,86912.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
3920,43.0,Private,350661.0,Prof-school,15.0,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,Columbia,1
3921,42.0,Private,228320.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,45.0,United-States,1
3922,26.0,State-gov,34965.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,12.0,United-States,-1
3923,49.0,Self-emp-inc,119539.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,,1
3924,47.0,Private,198769.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
3925,30.0,Local-gov,257796.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
3926,34.0,Private,281852.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,80.0,United-States,-1
3927,31.0,Private,260782.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1579.0,45.0,El-Salvador,-1
3928,64.0,Self-emp-not-inc,47462.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1
3929,41.0,Private,105616.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,48.0,United-States,-1
3930,59.0,Private,381851.0,9th,5.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
3931,42.0,Private,158555.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3932,33.0,Private,343519.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,25.0,United-States,-1
3933,43.0,Private,195212.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40.0,,-1
3934,46.0,State-gov,394860.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38.0,United-States,-1
3935,18.0,Private,295607.0,10th,6.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
3936,41.0,State-gov,75409.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1
3937,26.0,Private,102875.0,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,India,-1
3938,63.0,Private,281237.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
3939,30.0,State-gov,576645.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,-1
3940,30.0,Private,235271.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
3941,25.0,Private,143280.0,10th,6.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,24.0,United-States,-1
3942,30.0,Private,114912.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,60.0,United-States,1
3943,47.0,Private,180551.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,-1
3944,66.0,Private,169435.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,16.0,United-States,-1
3945,36.0,Federal-gov,89083.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3946,34.0,Self-emp-not-inc,450141.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,35.0,United-States,1
3947,21.0,Private,38772.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
3948,22.0,Private,216867.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,-1
3949,37.0,Federal-gov,470663.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3950,48.0,Private,116641.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,-1
3951,37.0,Private,188377.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1
3952,24.0,Private,295763.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,50.0,United-States,-1
3953,30.0,Private,65920.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1
3954,20.0,Private,24896.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,-1
3955,35.0,Self-emp-inc,111319.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,45.0,United-States,1
3956,51.0,Private,57101.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3957,39.0,Private,191503.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,1
3958,30.0,Private,184687.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,30.0,United-States,-1
3959,29.0,Private,197565.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,-1
3960,22.0,Private,194031.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,-1
3961,37.0,Private,185068.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,Puerto-Rico,-1
3962,26.0,Private,256737.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3963,24.0,Private,42100.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,-1
3964,36.0,Private,114366.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,-1
3965,53.0,Federal-gov,411700.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States,1
3966,30.0,Private,361280.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,-1
3967,32.0,Self-emp-not-inc,65278.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3968,37.0,Private,201247.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3969,29.0,Federal-gov,121040.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,-1
3970,27.0,Self-emp-not-inc,32280.0,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,50.0,United-States,-1
3971,58.0,Local-gov,218724.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
3972,40.0,Private,205706.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,-1
3973,47.0,Self-emp-not-inc,216657.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,-1
3974,39.0,Private,259716.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,Mexico,-1
3975,37.0,Private,244803.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Columbia,-1
3976,17.0,Private,221797.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,594.0,0.0,20.0,United-States,-1
3977,56.0,Self-emp-inc,216636.0,12th,8.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1651.0,40.0,United-States,-1
3978,30.0,Private,176175.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,24.0,United-States,-1
3979,48.0,Private,207817.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,Columbia,-1
3980,24.0,Private,315877.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,25.0,United-States,-1
3981,20.0,State-gov,138371.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,32.0,United-States,-1
3982,55.0,Private,117299.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,40.0,United-States,1
3983,37.0,Private,187346.0,5th-6th,3.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,Mexico,-1
3984,54.0,Private,159755.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1
3985,33.0,Private,248584.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,-1
3986,55.0,Private,197399.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,55.0,United-States,1
3987,26.0,Private,82091.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,39.0,United-States,-1
3988,24.0,Private,265567.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,United-States,-1
3989,40.0,Self-emp-not-inc,277488.0,HS-grad,9.0,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
3990,43.0,Private,60001.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,-1
3991,36.0,Self-emp-not-inc,167691.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,-1
3992,20.0,Private,304710.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,-1
3993,38.0,Private,184456.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,50.0,Greece,-1
3994,50.0,Private,144084.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
3995,28.0,Private,227104.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,-1
3996,41.0,Private,266439.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
3997,24.0,Private,96279.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,-1
3998,61.0,Private,107438.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,1651.0,40.0,United-States,-1
3999,34.0,Private,112584.0,10th,6.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,38.0,United-States,-1
4000,28.0,Private,199566.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,-1
