d3mIndex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
4287,50.0,technician,married,tertiary,no,3337.0,yes,yes,telephone,31.0,jul,24.0,14.0,-1.0,0.0,unknown,1
4288,44.0,technician,divorced,secondary,no,0.0,no,no,cellular,28.0,jul,264.0,5.0,-1.0,0.0,unknown,1
4289,56.0,admin.,married,secondary,no,1504.0,yes,no,unknown,29.0,may,66.0,2.0,-1.0,0.0,unknown,1
4290,40.0,services,married,tertiary,no,35.0,no,no,cellular,3.0,jul,318.0,4.0,317.0,3.0,failure,1
4291,36.0,services,married,secondary,no,895.0,yes,yes,unknown,4.0,jun,622.0,1.0,-1.0,0.0,unknown,1
4292,33.0,management,married,tertiary,no,752.0,yes,no,cellular,11.0,aug,104.0,4.0,-1.0,0.0,unknown,1
4293,33.0,blue-collar,single,secondary,no,1925.0,yes,no,cellular,2.0,mar,76.0,2.0,-1.0,0.0,unknown,1
4294,42.0,services,married,secondary,no,-246.0,yes,no,unknown,7.0,may,149.0,1.0,-1.0,0.0,unknown,1
4295,30.0,self-employed,single,tertiary,no,901.0,yes,yes,unknown,16.0,may,601.0,1.0,-1.0,0.0,unknown,1
4296,33.0,admin.,single,secondary,no,894.0,no,no,cellular,5.0,feb,509.0,2.0,-1.0,0.0,unknown,1
4297,26.0,blue-collar,single,secondary,no,592.0,yes,yes,unknown,27.0,may,174.0,1.0,-1.0,0.0,unknown,1
4298,26.0,admin.,single,secondary,no,3529.0,no,yes,cellular,7.0,sep,57.0,2.0,-1.0,0.0,unknown,1
4299,37.0,services,married,secondary,no,0.0,yes,yes,cellular,31.0,jul,187.0,2.0,-1.0,0.0,unknown,1
4300,59.0,retired,married,primary,no,0.0,no,no,cellular,5.0,jun,493.0,2.0,-1.0,0.0,unknown,2
4301,49.0,blue-collar,married,primary,no,371.0,yes,no,cellular,31.0,jul,18.0,44.0,-1.0,0.0,unknown,1
4302,33.0,blue-collar,single,primary,no,1.0,yes,no,cellular,20.0,apr,257.0,1.0,-1.0,0.0,unknown,1
4303,46.0,technician,single,secondary,no,834.0,yes,no,cellular,11.0,jul,196.0,2.0,-1.0,0.0,unknown,1
4304,55.0,entrepreneur,married,primary,no,298.0,yes,no,unknown,8.0,may,144.0,3.0,-1.0,0.0,unknown,1
4305,49.0,services,married,tertiary,no,306.0,yes,no,cellular,18.0,aug,285.0,7.0,-1.0,0.0,unknown,1
4306,51.0,technician,married,secondary,no,143.0,yes,no,unknown,16.0,may,627.0,1.0,-1.0,0.0,unknown,1
4307,27.0,admin.,married,secondary,no,186.0,yes,no,unknown,27.0,may,136.0,2.0,-1.0,0.0,unknown,1
4308,44.0,technician,married,secondary,no,5597.0,no,no,unknown,20.0,jun,27.0,3.0,-1.0,0.0,unknown,1
4309,40.0,services,single,secondary,no,1547.0,yes,no,cellular,12.0,may,88.0,2.0,173.0,1.0,success,1
4310,36.0,management,married,tertiary,no,1852.0,no,no,unknown,8.0,may,362.0,1.0,-1.0,0.0,unknown,1
4311,46.0,admin.,single,secondary,no,1790.0,yes,no,unknown,5.0,jun,214.0,5.0,-1.0,0.0,unknown,1
4312,30.0,services,single,secondary,no,20.0,yes,no,cellular,20.0,apr,404.0,6.0,340.0,1.0,failure,1
4313,35.0,admin.,married,secondary,no,8652.0,yes,no,unknown,24.0,jun,103.0,6.0,-1.0,0.0,unknown,1
4314,31.0,technician,single,secondary,no,1626.0,no,no,cellular,7.0,may,356.0,2.0,286.0,3.0,failure,1
4315,37.0,admin.,married,secondary,no,749.0,no,no,cellular,21.0,apr,219.0,1.0,-1.0,0.0,unknown,1
4316,49.0,blue-collar,married,unknown,no,51.0,yes,no,unknown,7.0,may,984.0,1.0,-1.0,0.0,unknown,1
4317,27.0,services,single,secondary,yes,-1.0,no,no,cellular,22.0,jul,60.0,2.0,-1.0,0.0,unknown,1
4318,32.0,blue-collar,married,secondary,no,-32.0,yes,no,cellular,12.0,may,145.0,1.0,-1.0,0.0,unknown,1
4319,70.0,retired,divorced,secondary,no,6850.0,no,no,telephone,5.0,mar,252.0,3.0,183.0,1.0,failure,1
4320,22.0,technician,single,secondary,no,333.0,no,yes,telephone,12.0,nov,129.0,1.0,-1.0,0.0,unknown,1
4321,58.0,blue-collar,married,secondary,no,-27.0,no,yes,telephone,31.0,jul,77.0,13.0,-1.0,0.0,unknown,1
4322,33.0,blue-collar,married,secondary,no,932.0,yes,no,unknown,21.0,may,226.0,1.0,-1.0,0.0,unknown,1
4323,83.0,retired,divorced,primary,no,0.0,no,no,telephone,31.0,may,664.0,1.0,77.0,3.0,success,1
4324,50.0,management,divorced,tertiary,no,100.0,yes,yes,cellular,13.0,may,157.0,1.0,299.0,3.0,failure,1
4325,53.0,blue-collar,married,secondary,no,-626.0,yes,no,cellular,9.0,jul,205.0,1.0,-1.0,0.0,unknown,1
4326,37.0,management,single,tertiary,no,9.0,no,no,cellular,26.0,aug,484.0,2.0,-1.0,0.0,unknown,1
4327,55.0,services,divorced,primary,no,653.0,no,no,unknown,6.0,jun,800.0,1.0,-1.0,0.0,unknown,1
4328,49.0,admin.,married,secondary,no,3608.0,yes,no,unknown,13.0,nov,231.0,1.0,-1.0,0.0,unknown,2
4329,41.0,blue-collar,married,primary,no,293.0,yes,yes,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,1
4330,40.0,management,single,tertiary,no,36.0,yes,no,unknown,27.0,may,240.0,3.0,-1.0,0.0,unknown,1
4331,48.0,management,married,tertiary,no,263.0,yes,no,unknown,5.0,may,350.0,2.0,-1.0,0.0,unknown,1
4332,27.0,student,single,secondary,no,8366.0,no,no,cellular,7.0,may,458.0,2.0,349.0,1.0,other,1
4333,30.0,management,single,tertiary,no,2186.0,yes,no,unknown,3.0,jun,366.0,1.0,-1.0,0.0,unknown,1
4334,37.0,entrepreneur,single,secondary,no,20453.0,yes,no,telephone,4.0,may,115.0,1.0,-1.0,0.0,unknown,1
4335,37.0,services,single,secondary,no,105.0,no,yes,unknown,17.0,jun,260.0,4.0,-1.0,0.0,unknown,1
4336,40.0,blue-collar,married,secondary,no,440.0,yes,no,unknown,5.0,jun,327.0,2.0,-1.0,0.0,unknown,1
4337,73.0,retired,married,unknown,no,519.0,no,no,telephone,16.0,oct,434.0,1.0,57.0,1.0,failure,2
4338,50.0,management,married,tertiary,no,19447.0,yes,yes,cellular,21.0,nov,166.0,1.0,-1.0,0.0,unknown,1
4339,53.0,blue-collar,married,primary,no,225.0,no,no,cellular,18.0,jul,171.0,7.0,-1.0,0.0,unknown,1
4340,47.0,blue-collar,married,secondary,no,2548.0,yes,no,cellular,11.0,may,577.0,1.0,368.0,1.0,other,1
4341,33.0,technician,divorced,secondary,no,0.0,no,no,cellular,21.0,aug,224.0,8.0,-1.0,0.0,unknown,1
4342,50.0,blue-collar,married,unknown,no,2284.0,yes,no,telephone,31.0,jul,1088.0,17.0,-1.0,0.0,unknown,2
4343,51.0,blue-collar,married,primary,no,40.0,yes,no,cellular,13.0,may,79.0,1.0,370.0,1.0,failure,1
4344,42.0,housemaid,divorced,tertiary,no,364.0,no,no,cellular,18.0,nov,52.0,1.0,-1.0,0.0,unknown,1
4345,34.0,technician,single,secondary,no,174.0,no,no,telephone,11.0,may,259.0,4.0,-1.0,0.0,unknown,1
4346,44.0,technician,married,secondary,no,10888.0,yes,no,cellular,5.0,aug,163.0,1.0,-1.0,0.0,unknown,1
4347,32.0,admin.,married,secondary,no,0.0,yes,yes,cellular,17.0,nov,159.0,2.0,195.0,2.0,failure,1
4348,60.0,retired,married,tertiary,no,225.0,no,no,cellular,19.0,aug,54.0,2.0,-1.0,0.0,unknown,1
4349,60.0,retired,divorced,tertiary,no,2131.0,no,no,cellular,10.0,jul,421.0,6.0,-1.0,0.0,unknown,1
4350,29.0,blue-collar,single,secondary,no,-20.0,no,yes,cellular,21.0,jul,574.0,1.0,-1.0,0.0,unknown,2
4351,39.0,management,single,secondary,no,36.0,no,no,cellular,29.0,aug,70.0,2.0,-1.0,0.0,unknown,1
4352,47.0,blue-collar,married,primary,no,2642.0,no,no,cellular,13.0,aug,310.0,2.0,-1.0,0.0,unknown,1
4353,30.0,admin.,married,tertiary,no,400.0,yes,no,cellular,7.0,may,223.0,1.0,-1.0,0.0,unknown,1
4354,31.0,technician,single,tertiary,no,1214.0,no,no,cellular,3.0,feb,39.0,1.0,-1.0,0.0,unknown,1
4355,34.0,management,single,tertiary,no,-292.0,yes,no,cellular,19.0,aug,181.0,6.0,-1.0,0.0,unknown,1
4356,51.0,admin.,married,secondary,no,1415.0,yes,no,unknown,2.0,jun,151.0,3.0,-1.0,0.0,unknown,1
4357,38.0,blue-collar,married,secondary,no,213.0,yes,no,unknown,16.0,jun,270.0,15.0,-1.0,0.0,unknown,1
4358,47.0,admin.,single,secondary,no,2540.0,no,no,cellular,18.0,nov,110.0,5.0,-1.0,0.0,unknown,1
4359,46.0,housemaid,single,tertiary,no,3232.0,no,no,telephone,15.0,jun,94.0,2.0,-1.0,0.0,unknown,1
4360,33.0,management,married,tertiary,no,296.0,no,no,cellular,16.0,jul,90.0,2.0,-1.0,0.0,unknown,1
4361,30.0,management,married,tertiary,no,42.0,no,no,cellular,25.0,aug,115.0,6.0,-1.0,0.0,unknown,1
4362,40.0,technician,married,secondary,no,697.0,no,no,cellular,24.0,jun,220.0,2.0,219.0,2.0,other,1
4363,38.0,blue-collar,single,secondary,no,13156.0,yes,no,cellular,17.0,apr,291.0,4.0,331.0,1.0,failure,1
4364,63.0,retired,divorced,secondary,no,1490.0,no,no,cellular,8.0,jun,506.0,1.0,-1.0,0.0,unknown,2
4365,33.0,management,married,tertiary,no,150.0,no,no,cellular,21.0,aug,151.0,2.0,-1.0,0.0,unknown,1
4366,59.0,retired,married,secondary,no,0.0,no,no,unknown,5.0,jun,812.0,1.0,-1.0,0.0,unknown,2
4367,29.0,management,single,tertiary,no,4210.0,yes,no,cellular,18.0,may,119.0,1.0,-1.0,0.0,unknown,1
4368,54.0,services,divorced,secondary,no,1012.0,yes,no,cellular,12.0,may,33.0,3.0,175.0,2.0,other,1
4369,57.0,technician,married,secondary,no,16063.0,yes,no,unknown,30.0,may,352.0,3.0,-1.0,0.0,unknown,1
4370,57.0,blue-collar,married,primary,no,5431.0,yes,yes,unknown,6.0,may,383.0,1.0,-1.0,0.0,unknown,1
4371,28.0,services,single,secondary,no,317.0,yes,no,unknown,16.0,may,21.0,3.0,-1.0,0.0,unknown,1
4372,30.0,technician,single,secondary,no,4787.0,yes,no,cellular,18.0,nov,266.0,1.0,167.0,2.0,failure,1
4373,28.0,blue-collar,married,secondary,no,225.0,yes,yes,unknown,7.0,may,866.0,2.0,-1.0,0.0,unknown,1
4374,45.0,services,divorced,primary,no,3854.0,yes,no,unknown,20.0,jun,10.0,3.0,-1.0,0.0,unknown,1
4375,29.0,services,divorced,secondary,no,92.0,yes,no,cellular,7.0,may,240.0,1.0,-1.0,0.0,unknown,1
4376,42.0,blue-collar,married,primary,no,-10.0,yes,no,unknown,9.0,may,291.0,4.0,-1.0,0.0,unknown,1
4377,31.0,blue-collar,married,secondary,no,-617.0,yes,no,unknown,2.0,jun,115.0,2.0,-1.0,0.0,unknown,1
4378,59.0,housemaid,divorced,primary,no,195.0,no,no,unknown,5.0,may,366.0,2.0,-1.0,0.0,unknown,1
4379,41.0,blue-collar,married,primary,no,1172.0,yes,no,unknown,15.0,may,153.0,1.0,-1.0,0.0,unknown,1
4380,57.0,housemaid,married,secondary,no,0.0,no,no,cellular,22.0,aug,197.0,2.0,-1.0,0.0,unknown,1
4381,43.0,services,divorced,secondary,no,0.0,no,no,cellular,31.0,jul,106.0,4.0,-1.0,0.0,unknown,1
4382,30.0,services,divorced,secondary,no,-94.0,yes,no,cellular,14.0,jul,41.0,2.0,-1.0,0.0,unknown,1
4383,26.0,admin.,single,secondary,no,609.0,no,no,telephone,28.0,jan,112.0,1.0,-1.0,0.0,unknown,1
4384,52.0,management,single,tertiary,no,4.0,no,yes,cellular,28.0,jul,30.0,9.0,-1.0,0.0,unknown,1
4385,32.0,entrepreneur,divorced,secondary,no,1121.0,yes,yes,cellular,16.0,apr,211.0,3.0,-1.0,0.0,unknown,1
4386,39.0,management,divorced,tertiary,no,355.0,yes,no,cellular,25.0,aug,313.0,5.0,-1.0,0.0,unknown,1
4387,31.0,blue-collar,married,secondary,no,3653.0,yes,yes,cellular,21.0,nov,252.0,1.0,168.0,4.0,failure,1
4388,83.0,retired,divorced,primary,no,1097.0,no,no,telephone,5.0,mar,181.0,1.0,-1.0,0.0,unknown,2
4389,34.0,management,married,tertiary,no,436.0,no,yes,cellular,28.0,jul,118.0,4.0,-1.0,0.0,unknown,1
4390,40.0,blue-collar,married,secondary,no,4795.0,yes,no,cellular,17.0,apr,57.0,1.0,-1.0,0.0,unknown,1
4391,39.0,self-employed,married,secondary,no,266.0,no,no,cellular,11.0,may,102.0,2.0,-1.0,0.0,unknown,1
4392,50.0,unemployed,married,secondary,no,3357.0,no,no,cellular,9.0,jun,239.0,4.0,-1.0,0.0,unknown,2
4393,30.0,technician,married,tertiary,no,101.0,yes,yes,cellular,7.0,jul,187.0,3.0,-1.0,0.0,unknown,1
4394,43.0,blue-collar,married,secondary,no,10910.0,yes,no,cellular,15.0,may,66.0,2.0,-1.0,0.0,unknown,1
4395,49.0,blue-collar,married,secondary,no,1568.0,no,no,unknown,21.0,may,206.0,6.0,-1.0,0.0,unknown,1
4396,41.0,retired,single,primary,no,0.0,no,no,cellular,8.0,may,239.0,1.0,368.0,2.0,failure,1
4397,35.0,blue-collar,married,secondary,no,305.0,yes,no,cellular,18.0,may,7.0,7.0,367.0,25.0,failure,1
4398,57.0,retired,married,tertiary,no,31.0,no,no,cellular,19.0,aug,260.0,2.0,-1.0,0.0,unknown,1
4399,29.0,entrepreneur,married,secondary,no,452.0,yes,no,unknown,27.0,may,347.0,1.0,-1.0,0.0,unknown,1
4400,48.0,admin.,married,secondary,no,5.0,yes,no,unknown,7.0,may,697.0,2.0,-1.0,0.0,unknown,1
4401,38.0,entrepreneur,divorced,tertiary,no,7929.0,no,no,cellular,8.0,jul,182.0,3.0,-1.0,0.0,unknown,1
4402,41.0,entrepreneur,married,primary,no,39.0,yes,no,cellular,21.0,nov,549.0,2.0,-1.0,0.0,unknown,2
4403,39.0,housemaid,married,primary,no,267.0,no,no,unknown,9.0,jun,1151.0,5.0,-1.0,0.0,unknown,1
4404,31.0,management,married,tertiary,no,4945.0,no,no,cellular,11.0,aug,445.0,1.0,-1.0,0.0,unknown,1
4405,51.0,technician,married,secondary,no,463.0,yes,no,unknown,13.0,may,213.0,5.0,-1.0,0.0,unknown,1
4406,35.0,unemployed,single,secondary,no,2116.0,yes,no,cellular,13.0,may,409.0,2.0,-1.0,0.0,unknown,1
4407,45.0,admin.,divorced,secondary,no,59.0,yes,no,cellular,24.0,jul,873.0,8.0,-1.0,0.0,unknown,2
4408,28.0,blue-collar,married,secondary,no,131.0,yes,no,unknown,12.0,may,147.0,5.0,-1.0,0.0,unknown,1
4409,57.0,retired,married,secondary,no,107.0,no,no,cellular,14.0,jul,85.0,2.0,-1.0,0.0,unknown,1
4410,36.0,unemployed,married,secondary,no,-35.0,no,no,cellular,30.0,jan,339.0,3.0,-1.0,0.0,unknown,1
4411,49.0,technician,married,primary,no,230.0,yes,no,unknown,8.0,may,96.0,1.0,-1.0,0.0,unknown,1
4412,34.0,management,single,tertiary,no,2679.0,yes,no,cellular,7.0,may,195.0,1.0,-1.0,0.0,unknown,1
4413,65.0,retired,married,primary,no,493.0,no,no,cellular,16.0,oct,622.0,1.0,182.0,1.0,failure,1
4414,26.0,services,single,secondary,no,256.0,yes,no,cellular,4.0,may,101.0,2.0,-1.0,0.0,unknown,1
4415,52.0,blue-collar,married,primary,no,-133.0,no,no,unknown,5.0,jun,96.0,2.0,-1.0,0.0,unknown,1
4416,32.0,blue-collar,single,secondary,no,811.0,yes,no,cellular,14.0,may,563.0,1.0,-1.0,0.0,unknown,2
4417,33.0,unemployed,married,tertiary,no,302.0,yes,yes,cellular,16.0,apr,670.0,1.0,-1.0,0.0,unknown,1
4418,43.0,management,married,tertiary,no,3529.0,yes,no,cellular,4.0,aug,190.0,3.0,-1.0,0.0,unknown,1
4419,26.0,technician,single,tertiary,no,75.0,yes,yes,unknown,19.0,may,351.0,1.0,-1.0,0.0,unknown,1
4420,45.0,technician,married,secondary,no,999.0,yes,no,cellular,20.0,nov,215.0,6.0,188.0,2.0,failure,1
4421,30.0,management,single,tertiary,no,7845.0,yes,no,unknown,3.0,jun,59.0,1.0,-1.0,0.0,unknown,1
4422,37.0,services,divorced,primary,no,260.0,yes,no,cellular,17.0,apr,446.0,2.0,-1.0,0.0,unknown,1
4423,45.0,management,single,tertiary,no,2048.0,yes,no,cellular,18.0,oct,310.0,1.0,804.0,1.0,failure,2
4424,34.0,management,married,tertiary,no,1557.0,yes,yes,unknown,13.0,may,213.0,1.0,-1.0,0.0,unknown,1
4425,35.0,services,married,secondary,no,505.0,yes,yes,unknown,27.0,may,371.0,2.0,-1.0,0.0,unknown,1
4426,41.0,admin.,married,tertiary,no,1536.0,no,no,cellular,4.0,may,54.0,2.0,-1.0,0.0,unknown,1
4427,42.0,self-employed,married,tertiary,no,0.0,no,no,cellular,8.0,aug,118.0,6.0,-1.0,0.0,unknown,1
4428,48.0,blue-collar,married,unknown,no,439.0,yes,no,cellular,2.0,feb,212.0,1.0,249.0,2.0,other,1
4429,45.0,unknown,married,primary,no,44.0,no,no,unknown,11.0,jun,81.0,1.0,-1.0,0.0,unknown,1
4430,47.0,management,married,tertiary,no,295.0,yes,no,cellular,5.0,aug,157.0,1.0,-1.0,0.0,unknown,1
4431,37.0,blue-collar,married,primary,no,190.0,yes,yes,unknown,8.0,may,194.0,1.0,-1.0,0.0,unknown,1
4432,32.0,management,married,secondary,no,3935.0,yes,no,unknown,29.0,may,129.0,2.0,-1.0,0.0,unknown,1
4433,40.0,management,married,tertiary,no,-17.0,yes,yes,cellular,11.0,may,474.0,1.0,256.0,1.0,success,2
4434,35.0,technician,single,secondary,no,175.0,yes,no,cellular,29.0,jan,219.0,1.0,246.0,1.0,failure,1
4435,31.0,technician,single,secondary,no,4888.0,yes,no,telephone,5.0,may,475.0,4.0,166.0,2.0,failure,1
4436,36.0,technician,single,tertiary,no,40.0,no,no,cellular,26.0,aug,359.0,3.0,-1.0,0.0,unknown,1
4437,44.0,management,married,tertiary,no,4460.0,no,no,telephone,31.0,jul,168.0,2.0,-1.0,0.0,unknown,1
4438,52.0,admin.,divorced,secondary,no,98.0,no,yes,unknown,19.0,jun,148.0,1.0,-1.0,0.0,unknown,1
4439,28.0,student,single,secondary,no,330.0,no,no,telephone,2.0,feb,197.0,1.0,-1.0,0.0,unknown,1
4440,45.0,blue-collar,married,primary,no,13117.0,no,no,unknown,11.0,jun,42.0,2.0,-1.0,0.0,unknown,1
4441,38.0,management,married,tertiary,no,12877.0,no,no,unknown,17.0,jun,118.0,3.0,-1.0,0.0,unknown,1
4442,39.0,blue-collar,married,primary,no,1506.0,yes,no,cellular,11.0,may,299.0,2.0,-1.0,0.0,unknown,1
4443,28.0,management,single,tertiary,no,0.0,no,no,telephone,27.0,may,198.0,2.0,-1.0,0.0,unknown,1
4444,31.0,technician,single,secondary,no,775.0,no,no,cellular,2.0,feb,361.0,1.0,-1.0,0.0,unknown,1
4445,46.0,blue-collar,married,primary,no,258.0,yes,no,unknown,27.0,may,217.0,1.0,-1.0,0.0,unknown,1
4446,22.0,student,single,secondary,no,246.0,yes,no,telephone,12.0,may,25.0,1.0,-1.0,0.0,unknown,1
4447,49.0,blue-collar,single,primary,no,2146.0,yes,no,cellular,7.0,may,1516.0,2.0,353.0,2.0,other,2
4448,44.0,unemployed,married,secondary,no,304.0,yes,no,unknown,12.0,may,129.0,2.0,-1.0,0.0,unknown,1
4449,31.0,self-employed,single,secondary,no,360.0,yes,no,unknown,26.0,may,592.0,4.0,-1.0,0.0,unknown,1
4450,53.0,blue-collar,married,primary,no,3316.0,yes,no,unknown,23.0,may,331.0,6.0,-1.0,0.0,unknown,1
4451,55.0,management,married,tertiary,no,6880.0,no,no,cellular,8.0,aug,353.0,2.0,-1.0,0.0,unknown,1
4452,35.0,technician,married,secondary,no,2189.0,no,no,cellular,19.0,nov,256.0,3.0,-1.0,0.0,unknown,1
4453,35.0,blue-collar,married,secondary,no,5304.0,yes,no,cellular,20.0,nov,340.0,1.0,183.0,2.0,failure,1
4454,37.0,management,single,tertiary,no,102.0,yes,no,cellular,21.0,aug,101.0,2.0,-1.0,0.0,unknown,1
4455,50.0,blue-collar,married,secondary,no,181.0,yes,no,cellular,17.0,apr,599.0,2.0,-1.0,0.0,unknown,1
4456,37.0,management,married,primary,no,3953.0,yes,no,cellular,6.0,apr,610.0,2.0,138.0,1.0,failure,1
4457,37.0,blue-collar,single,primary,no,6969.0,yes,no,unknown,20.0,may,412.0,1.0,-1.0,0.0,unknown,1
4458,29.0,management,single,tertiary,no,572.0,no,no,cellular,16.0,dec,314.0,1.0,195.0,1.0,success,2
4459,31.0,admin.,single,secondary,no,223.0,yes,no,cellular,17.0,apr,508.0,1.0,315.0,11.0,success,1
4460,40.0,technician,married,secondary,no,-396.0,yes,no,unknown,26.0,may,127.0,1.0,-1.0,0.0,unknown,1
4461,47.0,services,divorced,secondary,no,164.0,no,no,unknown,5.0,may,212.0,1.0,-1.0,0.0,unknown,1
4462,55.0,self-employed,married,secondary,no,2678.0,no,yes,cellular,18.0,aug,151.0,12.0,-1.0,0.0,unknown,1
4463,33.0,technician,single,secondary,no,920.0,yes,no,cellular,21.0,nov,58.0,1.0,122.0,4.0,failure,1
4464,53.0,services,divorced,secondary,no,4554.0,no,no,cellular,5.0,feb,8.0,6.0,-1.0,0.0,unknown,1
4465,38.0,management,single,tertiary,no,623.0,no,no,cellular,28.0,jun,297.0,4.0,144.0,4.0,other,2
4466,61.0,management,married,secondary,no,967.0,no,no,cellular,20.0,aug,180.0,1.0,-1.0,0.0,unknown,1
4467,43.0,unemployed,divorced,secondary,no,1577.0,yes,no,cellular,19.0,nov,87.0,1.0,-1.0,0.0,unknown,1
4468,42.0,housemaid,married,primary,no,1.0,yes,no,telephone,28.0,jul,59.0,5.0,-1.0,0.0,unknown,1
4469,36.0,management,divorced,tertiary,no,0.0,no,no,cellular,28.0,aug,81.0,4.0,-1.0,0.0,unknown,1
4470,31.0,technician,single,tertiary,no,1166.0,yes,no,unknown,3.0,jun,207.0,1.0,-1.0,0.0,unknown,1
4471,59.0,management,married,unknown,no,3534.0,no,no,cellular,21.0,nov,216.0,4.0,-1.0,0.0,unknown,1
4472,29.0,blue-collar,married,primary,no,200.0,yes,no,unknown,30.0,may,322.0,2.0,-1.0,0.0,unknown,1
4473,33.0,technician,married,secondary,no,4790.0,yes,no,cellular,20.0,apr,137.0,1.0,272.0,2.0,failure,1
4474,44.0,blue-collar,married,primary,no,-237.0,yes,no,telephone,10.0,jul,73.0,1.0,-1.0,0.0,unknown,1
4475,43.0,blue-collar,married,secondary,no,1335.0,yes,no,unknown,6.0,may,371.0,2.0,-1.0,0.0,unknown,1
4476,42.0,management,married,tertiary,no,603.0,yes,no,cellular,5.0,nov,298.0,5.0,-1.0,0.0,unknown,1
4477,32.0,management,single,tertiary,no,577.0,no,no,cellular,7.0,aug,101.0,2.0,-1.0,0.0,unknown,1
4478,43.0,management,married,tertiary,no,0.0,yes,no,cellular,17.0,nov,110.0,1.0,-1.0,0.0,unknown,1
4479,39.0,admin.,single,secondary,no,163.0,yes,no,cellular,30.0,jan,107.0,2.0,-1.0,0.0,unknown,1
4480,23.0,blue-collar,married,primary,no,1158.0,yes,no,cellular,16.0,apr,743.0,1.0,-1.0,0.0,unknown,1
4481,43.0,services,married,secondary,no,642.0,no,no,cellular,31.0,jul,644.0,2.0,-1.0,0.0,unknown,1
4482,46.0,admin.,married,secondary,no,466.0,yes,no,cellular,29.0,jan,169.0,1.0,-1.0,0.0,unknown,1
4483,31.0,technician,married,secondary,no,119.0,yes,no,cellular,4.0,feb,380.0,1.0,-1.0,0.0,unknown,1
4484,38.0,management,married,tertiary,no,3436.0,no,no,cellular,21.0,nov,663.0,4.0,-1.0,0.0,unknown,2
4485,53.0,blue-collar,married,primary,no,238.0,yes,no,cellular,11.0,may,238.0,2.0,361.0,5.0,failure,1
4486,37.0,blue-collar,married,primary,no,378.0,yes,no,unknown,9.0,may,514.0,1.0,-1.0,0.0,unknown,1
4487,49.0,entrepreneur,divorced,secondary,no,32.0,no,no,cellular,5.0,feb,128.0,1.0,-1.0,0.0,unknown,1
4488,31.0,unemployed,single,secondary,no,315.0,no,no,cellular,30.0,jan,130.0,1.0,2.0,1.0,other,1
4489,45.0,management,married,tertiary,no,6945.0,no,no,cellular,5.0,aug,131.0,5.0,356.0,3.0,failure,1
4490,58.0,admin.,married,secondary,no,3496.0,yes,no,unknown,2.0,jun,111.0,4.0,-1.0,0.0,unknown,1
4491,35.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,16.0,apr,169.0,1.0,-1.0,0.0,unknown,1
4492,32.0,technician,single,secondary,no,309.0,yes,yes,cellular,16.0,apr,346.0,1.0,234.0,3.0,failure,1
4493,28.0,technician,single,tertiary,no,0.0,yes,no,unknown,4.0,jun,205.0,6.0,-1.0,0.0,unknown,1
4494,26.0,technician,single,secondary,no,668.0,yes,no,unknown,28.0,may,576.0,3.0,-1.0,0.0,unknown,2
4495,48.0,management,married,tertiary,no,1175.0,yes,no,telephone,18.0,nov,1476.0,3.0,-1.0,0.0,unknown,1
4496,30.0,blue-collar,single,secondary,no,363.0,no,no,cellular,28.0,jul,171.0,3.0,-1.0,0.0,unknown,1
4497,31.0,entrepreneur,single,tertiary,no,38.0,no,no,cellular,20.0,nov,185.0,2.0,-1.0,0.0,unknown,1
4498,31.0,management,married,tertiary,no,1183.0,yes,no,unknown,27.0,may,676.0,6.0,-1.0,0.0,unknown,1
4499,45.0,blue-collar,divorced,primary,no,942.0,no,no,cellular,21.0,nov,362.0,1.0,-1.0,0.0,unknown,1
4500,38.0,admin.,married,secondary,no,4196.0,yes,no,cellular,12.0,may,193.0,2.0,-1.0,0.0,unknown,1
4501,34.0,management,married,tertiary,no,297.0,yes,no,cellular,26.0,aug,63.0,4.0,-1.0,0.0,unknown,1
4502,42.0,services,married,secondary,no,-91.0,yes,yes,cellular,5.0,feb,43.0,1.0,-1.0,0.0,unknown,1
4503,60.0,self-employed,married,primary,no,362.0,no,yes,cellular,29.0,jul,816.0,6.0,-1.0,0.0,unknown,2
4504,42.0,blue-collar,single,secondary,no,1080.0,yes,yes,cellular,13.0,may,951.0,3.0,370.0,4.0,failure,2
4505,32.0,admin.,single,secondary,no,620.0,yes,no,unknown,26.0,may,1234.0,3.0,-1.0,0.0,unknown,2
4506,42.0,unemployed,divorced,tertiary,no,-166.0,no,no,cellular,29.0,aug,85.0,4.0,-1.0,0.0,unknown,1
4507,33.0,services,married,secondary,no,288.0,yes,no,cellular,17.0,apr,306.0,1.0,-1.0,0.0,unknown,1
4508,42.0,admin.,married,unknown,no,642.0,yes,yes,unknown,16.0,may,509.0,2.0,-1.0,0.0,unknown,1
4509,51.0,technician,married,tertiary,no,2506.0,no,no,cellular,30.0,nov,210.0,3.0,-1.0,0.0,unknown,1
4510,36.0,technician,divorced,secondary,no,566.0,yes,no,unknown,20.0,may,129.0,2.0,-1.0,0.0,unknown,1
