d3mIndex,Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,Log_exposure
2734,3.0,1.0,0.0,0.0,0.0,1978.0,0.0,1.79
2735,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2736,1.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2737,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2738,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2739,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2740,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2741,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2742,0.0,1.0,0.0,0.0,1.0,1978.0,1.0,2.3
2743,0.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2744,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2745,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2746,0.0,1.0,0.0,0.0,1.0,1978.0,1.0,2.3
2747,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2748,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2749,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2750,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2751,0.0,1.0,0.0,0.0,0.0,1979.0,1.0,2.3
2752,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2753,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2754,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2755,1.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2756,7.0,1.0,0.0,0.0,1.0,1979.0,1.0,2.08
2757,0.0,1.0,1.0,0.0,1.0,1979.0,0.0,2.3
2758,4.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2759,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2760,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2761,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2762,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.2
2763,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2764,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2765,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2766,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2767,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2768,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2769,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2770,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2771,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2772,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2773,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2774,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2775,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.2
2776,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2777,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2778,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2779,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2780,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2781,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2782,5.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2783,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2784,0.0,1.0,0.0,0.0,1.0,1979.0,1.0,2.3
2785,0.0,1.0,1.0,0.0,1.0,1979.0,0.0,2.3
2786,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2787,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2788,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2789,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2790,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2791,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2792,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.2
2793,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2794,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2795,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2796,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2797,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2798,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2799,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2800,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2801,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2802,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2803,2.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2804,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2805,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2806,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2807,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2808,4.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2809,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.2
2810,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2811,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2812,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.2
2813,1.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2814,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.2
2815,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2816,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2817,1.0,1.0,0.0,0.0,0.0,1979.0,1.0,2.3
2818,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.2
2819,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2820,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2821,0.0,1.0,0.0,0.0,1.0,1979.0,1.0,2.3
2822,1.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2823,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2824,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2825,3.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2826,0.0,1.0,0.0,0.0,1.0,1979.0,1.0,2.3
2827,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2828,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2829,0.0,1.0,1.0,0.0,1.0,1979.0,0.0,2.3
2830,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2831,1.0,1.0,0.0,0.0,0.0,1979.0,1.0,2.3
2832,3.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2833,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2834,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2835,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2836,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2837,0.0,1.0,1.0,0.0,1.0,1979.0,0.0,2.3
2838,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,2.3
2839,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2840,0.0,1.0,1.0,0.0,1.0,1979.0,1.0,2.3
2841,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2842,0.0,1.0,1.0,0.0,0.0,1979.0,1.0,2.3
2843,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2844,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2845,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2846,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2847,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.2
2848,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2849,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2850,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2851,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2852,1.0,1.0,0.0,0.0,0.0,1979.0,1.0,2.3
2853,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2854,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2855,0.0,1.0,1.0,0.0,0.0,1979.0,0.0,2.3
2856,1.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2857,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.2
2858,0.0,0.0,0.0,0.0,1.0,1979.0,0.0,2.3
2859,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,2.3
2860,0.0,1.0,1.0,0.0,0.0,1979.0,1.0,2.3
2861,0.0,1.0,0.0,0.0,0.0,1979.0,0.0,2.3
2862,3.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2863,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2864,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2865,0.0,1.0,0.0,0.0,1.0,1979.0,0.0,2.3
2866,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2867,0.0,1.0,0.0,0.0,0.0,1979.0,1.0,2.3
2868,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,2.3
2869,0.0,1.0,0.0,1.0,0.0,1980.0,0.0,2.2
2870,3.0,1.0,0.0,0.0,0.0,1980.0,0.0,1.79
2871,2.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2872,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2873,3.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.08
2874,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2875,2.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2876,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2877,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2878,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2879,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2880,5.0,0.0,0.0,0.0,1.0,1980.0,1.0,2.2
2881,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2882,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2883,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2884,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2885,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2886,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2887,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2888,0.0,1.0,1.0,0.0,0.0,1980.0,1.0,2.2
2889,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2890,0.0,0.0,0.0,1.0,0.0,1980.0,0.0,2.2
2891,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2892,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2893,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2894,2.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2895,1.0,1.0,1.0,0.0,1.0,1980.0,0.0,2.2
2896,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2897,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2898,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2899,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2900,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2901,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2902,0.0,0.0,0.0,0.0,1.0,1980.0,1.0,2.2
2903,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2904,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2905,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2906,0.0,1.0,1.0,0.0,0.0,1980.0,1.0,2.2
2907,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2908,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2909,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2910,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2911,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2912,1.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2913,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2914,3.0,1.0,0.0,0.0,0.0,1980.0,0.0,1.79
2915,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2916,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2917,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2918,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.08
2919,3.0,0.0,0.0,0.0,0.0,1980.0,0.0,1.39
2920,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2921,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2922,0.0,0.0,1.0,0.0,1.0,1980.0,1.0,2.08
2923,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2924,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2925,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2926,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2927,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2928,0.0,0.0,0.0,1.0,1.0,1980.0,0.0,2.2
2929,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.08
2930,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.08
2931,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2932,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2933,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.08
2934,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2935,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.08
2936,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2937,3.0,0.0,0.0,0.0,1.0,1980.0,1.0,2.2
2938,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2939,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2940,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2941,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2942,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2943,0.0,1.0,1.0,0.0,0.0,1980.0,1.0,2.2
2944,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2945,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2946,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2947,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2948,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2949,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2950,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2951,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2952,5.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2953,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2954,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2955,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2956,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2957,2.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2958,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2959,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.08
2960,2.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2961,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2962,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2963,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2964,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2965,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2966,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.08
2967,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2968,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2969,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2970,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2971,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2972,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2973,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2974,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2975,1.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2976,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2977,1.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2978,0.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2979,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2980,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2981,4.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2982,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2983,3.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.08
2984,3.0,1.0,0.0,0.0,0.0,1980.0,0.0,2.2
2985,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2986,0.0,1.0,0.0,0.0,1.0,1980.0,1.0,2.2
2987,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,2.2
2988,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.2
2989,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2990,0.0,1.0,0.0,0.0,1.0,1980.0,0.0,2.2
2991,0.0,0.0,0.0,0.0,1.0,1980.0,0.0,2.08
2992,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2993,0.0,1.0,0.0,0.0,0.0,1980.0,1.0,2.2
2994,0.0,1.0,1.0,0.0,0.0,1980.0,0.0,2.2
2995,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,2.2
2996,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
2997,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
2998,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
2999,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,2.08
3000,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3001,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3002,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3003,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3004,0.0,1.0,1.0,0.0,1.0,1981.0,0.0,2.08
3005,4.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3006,0.0,1.0,1.0,0.0,0.0,1981.0,0.0,2.08
3007,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3008,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3009,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3010,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3011,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3012,0.0,1.0,0.0,0.0,1.0,1981.0,1.0,2.08
3013,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,1.95
3014,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3015,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3016,2.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3017,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3018,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3019,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3020,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3021,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3022,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3023,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3024,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3025,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3026,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3027,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3028,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,1.95
3029,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3030,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3031,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3032,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3033,1.0,0.0,0.0,0.0,0.0,1981.0,1.0,1.95
3034,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3035,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,2.08
3036,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,1.95
3037,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3038,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3039,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3040,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3041,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3042,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3043,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3044,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,1.95
3045,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3046,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3047,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3048,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3049,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3050,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,2.08
3051,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3052,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3053,1.0,0.0,0.0,0.0,0.0,1981.0,1.0,1.95
3054,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3055,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,1.95
3056,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3057,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3058,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3059,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3060,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,2.08
3061,3.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3062,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3063,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3064,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3065,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3066,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3067,1.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3068,7.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3069,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3070,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3071,2.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3072,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3073,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3074,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3075,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3076,0.0,1.0,1.0,0.0,0.0,1981.0,0.0,2.08
3077,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3078,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3079,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3080,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3081,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3082,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,1.95
3083,0.0,1.0,0.0,0.0,1.0,1981.0,0.0,2.08
3084,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3085,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3086,0.0,1.0,1.0,0.0,0.0,1981.0,1.0,2.08
3087,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3088,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3089,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3090,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3091,0.0,0.0,0.0,0.0,1.0,1981.0,1.0,2.08
3092,0.0,1.0,0.0,0.0,0.0,1981.0,1.0,2.08
3093,0.0,0.0,0.0,0.0,1.0,1981.0,0.0,2.08
3094,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3095,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3096,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3097,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3098,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3099,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3100,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3101,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3102,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2.08
3103,0.0,0.0,0.0,0.0,0.0,1981.0,1.0,2.08
3104,0.0,1.0,0.0,0.0,1.0,1981.0,1.0,2.08
3105,0.0,1.0,0.0,0.0,0.0,1981.0,0.0,2.08
3106,0.0,1.0,1.0,0.0,1.0,1981.0,0.0,2.08
3107,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,1.95
3108,6.0,0.0,0.0,0.0,0.0,1982.0,1.0,1.95
3109,0.0,0.0,0.0,0.0,0.0,1982.0,1.0,1.95
3110,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,1.95
3111,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,1.95
3112,0.0,1.0,0.0,0.0,0.0,1982.0,0.0,1.95
3113,0.0,1.0,1.0,0.0,0.0,1982.0,0.0,1.95
3114,0.0,1.0,1.0,0.0,0.0,1982.0,1.0,1.95
3115,0.0,0.0,0.0,0.0,1.0,1982.0,1.0,1.95
3116,0.0,1.0,0.0,0.0,0.0,1982.0,1.0,1.95
3117,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,1.95
3118,0.0,0.0,0.0,0.0,0.0,1982.0,1.0,1.95
3119,0.0,1.0,0.0,0.0,0.0,1982.0,0.0,1.95
3120,0.0,0.0,0.0,0.0,1.0,1982.0,0.0,1.95
