d3mIndex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,Class
1194,0.007812,0.008789,0.0,0.048828,0.0,0.0,0.017578,0.0,0.013672,0.046875,0.0,0.0,0.013672,0.012695,0.0,0.043945,0.003906,0.010742,0.050781,0.000977,0.004883,0.000977,0.015625,0.045898,0.019531,0.018555,0.011719,0.0,0.004883,0.004883,0.015625,0.0,0.19043,0.0,0.001953,0.0,0.078125,0.000977,0.02832,0.057617,0.040039,0.015625,0.012695,0.000977,0.011719,0.0,0.006836,0.0,0.011719,0.001953,0.0,0.005859,0.032227,0.037109,0.0,0.0,0.004883,0.003906,0.015625,0.000977,0.0,0.001953,0.009766,0.005859,74
1195,0.005859,0.0,0.00293,0.074219,0.0,0.003906,0.001953,0.0,0.003906,0.12305,0.001953,0.0,0.018555,0.004883,0.0,0.020508,0.0,0.001953,0.083984,0.0,0.0,0.0,0.001953,0.012695,0.038086,0.016602,0.010742,0.0,0.008789,0.006836,0.013672,0.0,0.17188,0.0,0.008789,0.0,0.021484,0.0,0.014648,0.066406,0.11231,0.012695,0.003906,0.00293,0.0,0.000977,0.000977,0.0,0.00293,0.012695,0.0,0.0,0.022461,0.03125,0.0,0.0,0.004883,0.001953,0.00293,0.001953,0.0,0.004883,0.02832,0.011719,74
1196,0.0,0.003906,0.0,0.023438,0.0,0.003906,0.0,0.0,0.018555,0.009766,0.020508,0.0,0.005859,0.003906,0.009766,0.020508,0.00293,0.001953,0.036133,0.0,0.0,0.0,0.005859,0.022461,0.007812,0.092773,0.000977,0.0,0.020508,0.011719,0.018555,0.0,0.12598,0.0,0.004883,0.0,0.18848,0.0,0.000977,0.016602,0.074219,0.017578,0.0,0.000977,0.0,0.0,0.0,0.0,0.013672,0.006836,0.005859,0.0,0.032227,0.014648,0.0,0.004883,0.0,0.012695,0.015625,0.053711,0.0,0.044922,0.023438,0.0,74
1197,0.023438,0.003906,0.003906,0.041016,0.000977,0.005859,0.007812,0.000977,0.016602,0.11523,0.0,0.0,0.017578,0.008789,0.0,0.012695,0.00293,0.0,0.046875,0.001953,0.0,0.0,0.00293,0.003906,0.018555,0.000977,0.026367,0.0,0.001953,0.005859,0.001953,0.0,0.19531,0.00293,0.006836,0.0,0.000977,0.003906,0.026367,0.069336,0.16992,0.003906,0.012695,0.022461,0.000977,0.008789,0.005859,0.0,0.006836,0.005859,0.0,0.0,0.006836,0.030273,0.003906,0.0,0.000977,0.0,0.011719,0.0,0.0,0.0,0.011719,0.018555,74
1198,0.007812,0.001953,0.008789,0.015625,0.001953,0.008789,0.005859,0.000977,0.017578,0.09668,0.0,0.0,0.020508,0.000977,0.0,0.021484,0.00293,0.0,0.02832,0.010742,0.0,0.0,0.005859,0.001953,0.026367,0.001953,0.049805,0.004883,0.004883,0.012695,0.012695,0.0,0.086914,0.014648,0.009766,0.0,0.004883,0.000977,0.024414,0.020508,0.29297,0.003906,0.007812,0.050781,0.004883,0.013672,0.004883,0.000977,0.003906,0.000977,0.0,0.0,0.003906,0.007812,0.009766,0.0,0.000977,0.0,0.005859,0.0,0.0,0.0,0.022461,0.030273,74
1199,0.022461,0.006836,0.003906,0.0,0.15625,0.008789,0.037109,0.022461,0.009766,0.0,0.0,0.038086,0.007812,0.03418,0.0,0.0,0.000977,0.0,0.024414,0.005859,0.0,0.009766,0.043945,0.0,0.0,0.0,0.000977,0.0,0.038086,0.005859,0.09668,0.000977,0.0,0.025391,0.003906,0.0,0.0,0.061523,0.000977,0.013672,0.0,0.003906,0.0,0.000977,0.058594,0.005859,0.029297,0.007812,0.015625,0.026367,0.0,0.015625,0.003906,0.058594,0.041992,0.0,0.025391,0.0,0.006836,0.0,0.0,0.0,0.018555,0.0,75
1200,0.016602,0.004883,0.001953,0.0,0.084961,0.008789,0.021484,0.066406,0.007812,0.000977,0.000977,0.011719,0.008789,0.033203,0.0,0.0,0.001953,0.0,0.014648,0.044922,0.0,0.011719,0.064453,0.000977,0.000977,0.0,0.0,0.000977,0.0625,0.006836,0.05957,0.0,0.0,0.012695,0.006836,0.0,0.0,0.072266,0.005859,0.022461,0.0,0.007812,0.000977,0.0,0.073242,0.006836,0.029297,0.0,0.013672,0.060547,0.0,0.0,0.0,0.020508,0.005859,0.0,0.06543,0.0,0.030273,0.0,0.0,0.0,0.012695,0.014648,75
1201,0.011719,0.005859,0.001953,0.0,0.19434,0.013672,0.017578,0.025391,0.022461,0.0,0.0,0.086914,0.007812,0.004883,0.0,0.0,0.013672,0.000977,0.000977,0.006836,0.0,0.00293,0.061523,0.0,0.009766,0.0,0.000977,0.000977,0.017578,0.011719,0.032227,0.0,0.0,0.036133,0.005859,0.0,0.0,0.076172,0.001953,0.004883,0.0,0.0,0.0,0.0,0.064453,0.038086,0.015625,0.033203,0.009766,0.00293,0.0,0.0,0.0,0.006836,0.049805,0.0,0.073242,0.0,0.007812,0.0,0.0,0.0,0.0,0.020508,75
1202,0.006836,0.015625,0.0,0.000977,0.11523,0.021484,0.019531,0.077148,0.026367,0.0,0.0,0.024414,0.007812,0.026367,0.0,0.0,0.010742,0.00293,0.009766,0.029297,0.0,0.001953,0.14258,0.001953,0.000977,0.003906,0.000977,0.000977,0.008789,0.017578,0.026367,0.0,0.0,0.015625,0.013672,0.0,0.0,0.060547,0.000977,0.008789,0.0,0.000977,0.000977,0.0,0.13574,0.006836,0.025391,0.000977,0.017578,0.010742,0.0,0.0,0.0,0.008789,0.011719,0.0,0.060547,0.0,0.013672,0.0,0.0,0.00293,0.001953,0.000977,75
1203,0.000977,0.023438,0.001953,0.00293,0.035156,0.008789,0.011719,0.099609,0.037109,0.0,0.0,0.006836,0.006836,0.017578,0.0,0.0,0.013672,0.001953,0.015625,0.073242,0.0,0.000977,0.14648,0.005859,0.0,0.0,0.0,0.0,0.061523,0.009766,0.067383,0.0,0.0,0.003906,0.004883,0.0,0.0,0.029297,0.0,0.012695,0.0,0.000977,0.004883,0.0,0.091797,0.000977,0.056641,0.0,0.020508,0.025391,0.0,0.0,0.000977,0.020508,0.00293,0.0,0.039062,0.0,0.03418,0.0,0.0,0.0,0.0,0.000977,75
1204,0.010742,0.009766,0.0,0.0,0.11523,0.02832,0.014648,0.075195,0.026367,0.0,0.0,0.021484,0.010742,0.027344,0.0,0.0,0.004883,0.0,0.012695,0.029297,0.0,0.001953,0.092773,0.0,0.0,0.0,0.0,0.0,0.039062,0.007812,0.051758,0.0,0.0,0.008789,0.006836,0.0,0.0,0.071289,0.0,0.013672,0.0,0.005859,0.0,0.0,0.10645,0.001953,0.029297,0.0,0.020508,0.026367,0.0,0.0,0.0,0.009766,0.003906,0.0,0.086914,0.0,0.013672,0.0,0.0,0.0,0.011719,0.00293,75
1205,0.0,0.03125,0.0,0.0,0.033203,0.016602,0.024414,0.10059,0.012695,0.0,0.0,0.0,0.011719,0.018555,0.0,0.0,0.009766,0.000977,0.010742,0.061523,0.0,0.008789,0.12109,0.004883,0.0,0.0,0.0,0.0,0.077148,0.014648,0.088867,0.0,0.0,0.0,0.006836,0.0,0.0,0.024414,0.000977,0.00293,0.0,0.010742,0.005859,0.0,0.083984,0.0,0.041016,0.0,0.017578,0.061523,0.0,0.000977,0.0,0.019531,0.0,0.0,0.024414,0.0,0.03125,0.0,0.0,0.0,0.020508,0.0,75
1206,0.00293,0.019531,0.001953,0.0,0.20117,0.027344,0.003906,0.046875,0.022461,0.0,0.0,0.10547,0.006836,0.009766,0.0,0.0,0.009766,0.000977,0.007812,0.007812,0.0,0.0,0.05957,0.0,0.0,0.0,0.000977,0.0,0.011719,0.019531,0.013672,0.0,0.0,0.013672,0.009766,0.0,0.0,0.09375,0.0,0.006836,0.0,0.0,0.0,0.0,0.10742,0.008789,0.012695,0.003906,0.017578,0.004883,0.0,0.0,0.0,0.0,0.005859,0.0,0.12695,0.0,0.005859,0.0,0.0,0.0,0.0,0.001953,75
1207,0.000977,0.014648,0.0,0.001953,0.040039,0.024414,0.026367,0.10156,0.024414,0.0,0.0,0.00293,0.016602,0.03125,0.0,0.0,0.005859,0.0,0.003906,0.030273,0.0,0.009766,0.10449,0.0,0.0,0.000977,0.0,0.0,0.063477,0.014648,0.15039,0.0,0.0,0.003906,0.007812,0.0,0.0,0.02832,0.0,0.0,0.0,0.00293,0.000977,0.0,0.072266,0.001953,0.070312,0.0,0.019531,0.012695,0.0,0.000977,0.0,0.042969,0.006836,0.0,0.032227,0.0,0.020508,0.0,0.0,0.0,0.004883,0.001953,75
1208,0.0,0.008789,0.001953,0.0,0.030273,0.006836,0.016602,0.080078,0.017578,0.0,0.00293,0.006836,0.013672,0.023438,0.0,0.0,0.00293,0.0,0.00293,0.064453,0.0,0.020508,0.068359,0.0,0.0,0.0,0.0,0.0,0.12598,0.005859,0.16602,0.0,0.0,0.000977,0.0,0.0,0.0,0.018555,0.0,0.0,0.0,0.010742,0.000977,0.0,0.047852,0.0,0.055664,0.0,0.017578,0.054688,0.0,0.008789,0.0,0.033203,0.000977,0.0,0.009766,0.0,0.032227,0.0,0.0,0.00293,0.039062,0.0,75
1209,0.013672,0.010742,0.010742,0.000977,0.097656,0.013672,0.050781,0.054688,0.024414,0.0,0.003906,0.012695,0.00293,0.024414,0.0,0.0,0.005859,0.0,0.045898,0.013672,0.0,0.00293,0.068359,0.000977,0.000977,0.001953,0.0,0.0,0.020508,0.004883,0.044922,0.0,0.0,0.014648,0.004883,0.0,0.0,0.075195,0.000977,0.017578,0.0,0.0,0.000977,0.0,0.11914,0.004883,0.042969,0.0,0.011719,0.010742,0.000977,0.0,0.0,0.048828,0.016602,0.0,0.078125,0.0,0.014648,0.0,0.0,0.0,0.001953,0.00293,75
1210,0.0,0.007812,0.001953,0.0,0.12891,0.025391,0.018555,0.046875,0.016602,0.0,0.0,0.020508,0.019531,0.048828,0.0,0.0,0.004883,0.001953,0.006836,0.007812,0.0,0.005859,0.1543,0.0,0.0,0.0,0.0,0.000977,0.016602,0.015625,0.076172,0.0,0.0,0.003906,0.005859,0.0,0.0,0.068359,0.0,0.000977,0.0,0.00293,0.0,0.0,0.092773,0.000977,0.042969,0.000977,0.027344,0.013672,0.0,0.00293,0.0,0.007812,0.015625,0.0,0.056641,0.0,0.006836,0.0,0.0,0.0,0.022461,0.000977,75
1211,0.009766,0.016602,0.0,0.0,0.055664,0.008789,0.048828,0.046875,0.010742,0.0,0.001953,0.008789,0.000977,0.006836,0.0,0.0,0.00293,0.0,0.049805,0.014648,0.0,0.013672,0.063477,0.0,0.0,0.00293,0.0,0.0,0.037109,0.00293,0.14453,0.0,0.0,0.011719,0.000977,0.0,0.0,0.069336,0.00293,0.009766,0.0,0.004883,0.00293,0.0,0.063477,0.000977,0.063477,0.0,0.011719,0.021484,0.001953,0.0,0.000977,0.12305,0.003906,0.0,0.022461,0.000977,0.019531,0.0,0.0,0.0,0.013672,0.001953,75
1212,0.033203,0.008789,0.00293,0.000977,0.092773,0.010742,0.018555,0.054688,0.007812,0.0,0.015625,0.057617,0.007812,0.02832,0.0,0.0,0.0,0.0,0.012695,0.029297,0.0,0.012695,0.02832,0.000977,0.0,0.0,0.0,0.0,0.051758,0.005859,0.075195,0.000977,0.0,0.039062,0.000977,0.0,0.0,0.042969,0.004883,0.026367,0.0,0.000977,0.0,0.004883,0.047852,0.019531,0.024414,0.000977,0.017578,0.036133,0.000977,0.0,0.001953,0.040039,0.038086,0.0,0.052734,0.001953,0.022461,0.0,0.0,0.000977,0.00293,0.013672,75
1213,0.017578,0.007812,0.00293,0.000977,0.095703,0.010742,0.053711,0.049805,0.012695,0.000977,0.003906,0.025391,0.005859,0.043945,0.0,0.0,0.00293,0.000977,0.035156,0.012695,0.0,0.008789,0.040039,0.001953,0.00293,0.0,0.0,0.000977,0.041016,0.004883,0.066406,0.0,0.0,0.016602,0.004883,0.0,0.0,0.06543,0.003906,0.024414,0.0,0.00293,0.001953,0.0,0.070312,0.004883,0.029297,0.001953,0.018555,0.038086,0.0,0.0,0.000977,0.068359,0.014648,0.0,0.033203,0.0,0.021484,0.0,0.0,0.0,0.018555,0.008789,75
1214,0.030273,0.008789,0.006836,0.0,0.071289,0.011719,0.013672,0.097656,0.033203,0.000977,0.0,0.03418,0.010742,0.029297,0.0,0.0,0.003906,0.00293,0.008789,0.017578,0.0,0.004883,0.069336,0.001953,0.001953,0.0,0.001953,0.003906,0.015625,0.017578,0.033203,0.0,0.0,0.038086,0.006836,0.0,0.0,0.047852,0.00293,0.014648,0.0,0.000977,0.000977,0.015625,0.091797,0.007812,0.039062,0.0,0.013672,0.006836,0.0,0.0,0.0,0.015625,0.049805,0.0,0.081055,0.000977,0.009766,0.0,0.0,0.0,0.010742,0.012695,75
1215,0.0,0.075195,0.0,0.11231,0.0,0.032227,0.003906,0.0,0.003906,0.040039,0.0,0.0,0.038086,0.0,0.0,0.0,0.10449,0.0,0.02832,0.026367,0.0,0.0,0.0625,0.042969,0.010742,0.005859,0.000977,0.0,0.0,0.02832,0.007812,0.0,0.084961,0.0,0.007812,0.0,0.019531,0.0,0.007812,0.070312,0.016602,0.003906,0.020508,0.0,0.008789,0.0,0.037109,0.0,0.003906,0.0,0.0,0.0,0.0625,0.000977,0.0,0.0,0.0,0.000977,0.030273,0.0,0.0,0.0,0.0,0.0,76
1216,0.015625,0.087891,0.003906,0.044922,0.0,0.037109,0.030273,0.0,0.0,0.021484,0.0,0.0,0.038086,0.0,0.0,0.0,0.098633,0.018555,0.017578,0.02832,0.0,0.0,0.048828,0.004883,0.03125,0.0,0.014648,0.0,0.0,0.047852,0.004883,0.0,0.001953,0.0,0.019531,0.0,0.0,0.005859,0.056641,0.060547,0.004883,0.0,0.049805,0.0,0.039062,0.0,0.06543,0.0,0.003906,0.0,0.0,0.0,0.012695,0.004883,0.0,0.0,0.019531,0.0,0.038086,0.0,0.0,0.0,0.0,0.022461,76
1217,0.0,0.048828,0.0,0.089844,0.0,0.041016,0.010742,0.0,0.016602,0.03125,0.000977,0.0,0.040039,0.0,0.0,0.0,0.14844,0.0,0.040039,0.03125,0.0,0.0,0.027344,0.032227,0.025391,0.0,0.001953,0.0,0.007812,0.041992,0.013672,0.0,0.015625,0.0,0.007812,0.0,0.000977,0.0,0.030273,0.095703,0.000977,0.005859,0.020508,0.0,0.017578,0.0,0.03418,0.0,0.010742,0.001953,0.0,0.0,0.040039,0.004883,0.0,0.0,0.00293,0.0,0.056641,0.0,0.0,0.000977,0.0,0.00293,76
1218,0.0,0.070312,0.0,0.089844,0.0,0.053711,0.003906,0.0,0.009766,0.032227,0.001953,0.0,0.053711,0.0,0.0,0.0,0.13477,0.001953,0.036133,0.041016,0.0,0.0,0.042969,0.032227,0.009766,0.005859,0.0,0.0,0.003906,0.045898,0.013672,0.0,0.022461,0.0,0.007812,0.0,0.006836,0.0,0.006836,0.075195,0.008789,0.003906,0.010742,0.0,0.009766,0.0,0.048828,0.0,0.001953,0.000977,0.0,0.0,0.041016,0.004883,0.0,0.0,0.001953,0.005859,0.049805,0.0,0.0,0.006836,0.0,0.001953,76
1219,0.001953,0.09082,0.000977,0.071289,0.0,0.004883,0.015625,0.0,0.0,0.020508,0.0,0.0,0.02832,0.0,0.0,0.0,0.13379,0.00293,0.043945,0.037109,0.0,0.0,0.02832,0.060547,0.023438,0.0,0.0,0.0,0.0,0.046875,0.003906,0.0,0.013672,0.0,0.012695,0.0,0.003906,0.0,0.047852,0.089844,0.004883,0.0,0.010742,0.0,0.024414,0.0,0.038086,0.0,0.0,0.0,0.0,0.0,0.073242,0.004883,0.0,0.0,0.007812,0.00293,0.045898,0.0,0.0,0.0,0.0,0.003906,76
1220,0.0,0.069336,0.0,0.088867,0.0,0.041016,0.007812,0.000977,0.007812,0.022461,0.0,0.0,0.049805,0.0,0.0,0.0,0.12012,0.003906,0.047852,0.03125,0.0,0.0,0.040039,0.050781,0.013672,0.00293,0.0,0.0,0.0,0.041992,0.000977,0.0,0.050781,0.0,0.006836,0.0,0.005859,0.0,0.012695,0.072266,0.001953,0.007812,0.003906,0.0,0.020508,0.0,0.020508,0.0,0.009766,0.0,0.0,0.0,0.070312,0.003906,0.0,0.0,0.000977,0.00293,0.06543,0.0,0.0,0.0,0.0,0.001953,76
1221,0.0,0.057617,0.0,0.10254,0.0,0.000977,0.005859,0.0,0.004883,0.05957,0.0,0.0,0.014648,0.0,0.0,0.0,0.12305,0.001953,0.041992,0.009766,0.0,0.0,0.041992,0.049805,0.021484,0.0,0.0,0.0,0.00293,0.015625,0.025391,0.0,0.075195,0.0,0.001953,0.0,0.008789,0.0,0.013672,0.072266,0.006836,0.0,0.015625,0.0,0.021484,0.0,0.033203,0.0,0.009766,0.0,0.0,0.0,0.06543,0.017578,0.0,0.0,0.00293,0.005859,0.068359,0.0,0.0,0.0,0.0,0.000977,76
1222,0.004883,0.09668,0.003906,0.035156,0.0,0.011719,0.008789,0.003906,0.009766,0.005859,0.0,0.0,0.041016,0.0,0.0,0.0,0.16602,0.000977,0.015625,0.041016,0.0,0.0,0.022461,0.020508,0.03418,0.003906,0.000977,0.0,0.012695,0.049805,0.022461,0.0,0.000977,0.0,0.017578,0.0,0.003906,0.0,0.044922,0.049805,0.000977,0.0,0.027344,0.0,0.017578,0.0,0.048828,0.0,0.016602,0.0,0.0,0.0,0.035156,0.010742,0.0,0.0,0.017578,0.011719,0.070312,0.0,0.0,0.000977,0.0,0.012695,76
1223,0.001953,0.026367,0.0,0.083008,0.0,0.005859,0.004883,0.0,0.0,0.13965,0.0,0.0,0.008789,0.0,0.0,0.0,0.057617,0.0,0.038086,0.005859,0.0,0.0,0.011719,0.071289,0.007812,0.015625,0.004883,0.0,0.003906,0.017578,0.018555,0.0,0.082031,0.0,0.006836,0.0,0.037109,0.0,0.021484,0.072266,0.079102,0.0,0.020508,0.0,0.0,0.0,0.009766,0.0,0.004883,0.0,0.0,0.0,0.060547,0.016602,0.0,0.0,0.0,0.016602,0.036133,0.003906,0.0,0.006836,0.0,0.001953,76
1224,0.0,0.076172,0.003906,0.066406,0.0,0.036133,0.00293,0.000977,0.013672,0.024414,0.0,0.0,0.045898,0.0,0.0,0.0,0.10547,0.004883,0.011719,0.017578,0.0,0.0,0.043945,0.03418,0.041992,0.000977,0.001953,0.0,0.000977,0.069336,0.013672,0.0,0.05957,0.0,0.006836,0.0,0.003906,0.0,0.032227,0.042969,0.003906,0.00293,0.011719,0.0,0.015625,0.0,0.033203,0.0,0.005859,0.0,0.0,0.0,0.0625,0.003906,0.0,0.0,0.003906,0.001953,0.079102,0.0,0.0,0.000977,0.0,0.011719,76
1225,0.006836,0.063477,0.001953,0.047852,0.0,0.03418,0.011719,0.0,0.016602,0.058594,0.0,0.0,0.042969,0.0,0.0,0.0,0.12988,0.005859,0.016602,0.057617,0.0,0.0,0.020508,0.015625,0.066406,0.0,0.019531,0.001953,0.000977,0.045898,0.005859,0.0,0.006836,0.0,0.008789,0.0,0.0,0.001953,0.053711,0.046875,0.008789,0.003906,0.023438,0.00293,0.03418,0.001953,0.03418,0.0,0.004883,0.0,0.0,0.0,0.012695,0.006836,0.0,0.0,0.015625,0.0,0.039062,0.0,0.0,0.0,0.0,0.022461,76
1226,0.009766,0.087891,0.000977,0.052734,0.0,0.023438,0.014648,0.004883,0.001953,0.030273,0.0,0.0,0.038086,0.0,0.0,0.0,0.1377,0.010742,0.012695,0.037109,0.0,0.0,0.056641,0.010742,0.061523,0.0,0.010742,0.0,0.0,0.0625,0.000977,0.0,0.010742,0.0,0.015625,0.0,0.0,0.000977,0.066406,0.045898,0.006836,0.0,0.041016,0.0,0.02832,0.0,0.058594,0.0,0.004883,0.0,0.0,0.0,0.004883,0.001953,0.0,0.0,0.00293,0.0,0.026367,0.0,0.0,0.0,0.0,0.018555,76
1227,0.0,0.048828,0.001953,0.11816,0.0,0.005859,0.012695,0.000977,0.001953,0.064453,0.0,0.0,0.005859,0.0,0.0,0.0,0.072266,0.000977,0.035156,0.019531,0.0,0.0,0.057617,0.072266,0.025391,0.000977,0.008789,0.0,0.00293,0.021484,0.007812,0.0,0.02832,0.0,0.008789,0.0,0.00293,0.000977,0.071289,0.041016,0.049805,0.0,0.046875,0.0,0.021484,0.0,0.03125,0.0,0.003906,0.0,0.0,0.0,0.035156,0.003906,0.0,0.0,0.003906,0.005859,0.052734,0.0,0.0,0.0,0.0,0.005859,76
1228,0.000977,0.037109,0.0,0.084961,0.0,0.001953,0.0,0.0,0.0,0.11231,0.0,0.0,0.005859,0.0,0.0,0.0,0.027344,0.004883,0.022461,0.009766,0.0,0.0,0.017578,0.051758,0.005859,0.017578,0.00293,0.0,0.000977,0.008789,0.019531,0.0,0.2373,0.0,0.000977,0.0,0.06543,0.0,0.007812,0.032227,0.068359,0.0,0.005859,0.0,0.00293,0.0,0.008789,0.0,0.012695,0.0,0.0,0.0,0.061523,0.006836,0.0,0.0,0.000977,0.010742,0.038086,0.003906,0.0,0.00293,0.0,0.0,76
1229,0.036133,0.03125,0.0,0.05957,0.0,0.0,0.030273,0.0,0.0,0.058594,0.0,0.0,0.007812,0.0,0.0,0.0,0.047852,0.004883,0.036133,0.012695,0.0,0.0,0.02832,0.055664,0.027344,0.007812,0.039062,0.0,0.000977,0.027344,0.020508,0.0,0.025391,0.000977,0.005859,0.0,0.016602,0.0,0.10547,0.080078,0.032227,0.0,0.041016,0.000977,0.009766,0.0,0.029297,0.0,0.001953,0.0,0.0,0.0,0.045898,0.006836,0.0,0.0,0.003906,0.010742,0.027344,0.0,0.0,0.0,0.0,0.023438,76
1230,0.0,0.018555,0.0,0.083984,0.0,0.0,0.0,0.0,0.0,0.038086,0.007812,0.0,0.004883,0.0,0.00293,0.0,0.046875,0.0,0.036133,0.0,0.0,0.0,0.00293,0.092773,0.000977,0.045898,0.0,0.0,0.00293,0.016602,0.029297,0.0,0.19922,0.0,0.0,0.0,0.083008,0.0,0.004883,0.025391,0.006836,0.0,0.007812,0.0,0.0,0.0,0.000977,0.0,0.004883,0.0,0.0,0.0,0.10938,0.007812,0.0,0.0,0.0,0.0625,0.03418,0.000977,0.0,0.021484,0.0,0.0,76
1231,0.019531,0.044922,0.017578,0.0,0.009766,0.041992,0.012695,0.050781,0.03418,0.0,0.0,0.0,0.021484,0.001953,0.0,0.0,0.045898,0.000977,0.0,0.022461,0.0,0.0,0.067383,0.0,0.00293,0.0,0.038086,0.000977,0.029297,0.020508,0.032227,0.0,0.0,0.029297,0.022461,0.0,0.0,0.047852,0.012695,0.005859,0.0,0.000977,0.03125,0.03418,0.03125,0.044922,0.033203,0.000977,0.008789,0.019531,0.0,0.00293,0.0,0.0,0.00293,0.0,0.019531,0.0,0.004883,0.0,0.0,0.0,0.086914,0.043945,77
1232,0.042969,0.054688,0.011719,0.008789,0.001953,0.055664,0.024414,0.02832,0.023438,0.009766,0.0,0.0,0.040039,0.019531,0.0,0.0,0.041016,0.003906,0.006836,0.041016,0.0,0.0,0.078125,0.0,0.006836,0.0,0.036133,0.001953,0.008789,0.033203,0.015625,0.0,0.0,0.026367,0.013672,0.0,0.0,0.038086,0.025391,0.017578,0.001953,0.003906,0.037109,0.037109,0.051758,0.020508,0.033203,0.0,0.004883,0.000977,0.0,0.0,0.00293,0.004883,0.003906,0.0,0.030273,0.0,0.011719,0.0,0.0,0.0,0.009766,0.029297,77
1233,0.013672,0.050781,0.011719,0.00293,0.005859,0.032227,0.016602,0.035156,0.022461,0.005859,0.0,0.0,0.035156,0.012695,0.0,0.0,0.058594,0.007812,0.001953,0.02832,0.0,0.0,0.066406,0.005859,0.012695,0.0,0.02832,0.005859,0.006836,0.03125,0.00293,0.0,0.0,0.026367,0.02832,0.0,0.0,0.033203,0.014648,0.025391,0.000977,0.010742,0.041992,0.041992,0.054688,0.027344,0.039062,0.0,0.014648,0.006836,0.0,0.006836,0.0,0.007812,0.003906,0.0,0.026367,0.0,0.007812,0.0,0.0,0.0,0.053711,0.025391,77
1234,0.041016,0.038086,0.011719,0.0,0.03125,0.025391,0.018555,0.044922,0.0625,0.000977,0.0,0.0,0.009766,0.014648,0.0,0.0,0.041992,0.0,0.003906,0.035156,0.0,0.000977,0.10645,0.0,0.0,0.0,0.025391,0.004883,0.015625,0.013672,0.032227,0.0,0.0,0.048828,0.012695,0.0,0.0,0.064453,0.006836,0.006836,0.0,0.0,0.010742,0.056641,0.036133,0.029297,0.051758,0.007812,0.004883,0.000977,0.0,0.0,0.0,0.005859,0.045898,0.0,0.008789,0.0,0.006836,0.0,0.0,0.0,0.004883,0.010742,77
1235,0.021484,0.030273,0.021484,0.000977,0.019531,0.012695,0.007812,0.049805,0.045898,0.0,0.0,0.0,0.025391,0.029297,0.0,0.009766,0.051758,0.000977,0.0,0.047852,0.0,0.009766,0.045898,0.0,0.001953,0.0,0.015625,0.005859,0.03125,0.017578,0.021484,0.0,0.0,0.03418,0.023438,0.0,0.0,0.030273,0.001953,0.0,0.0,0.009766,0.007812,0.035156,0.026367,0.051758,0.032227,0.00293,0.010742,0.056641,0.0,0.000977,0.0,0.007812,0.026367,0.0,0.004883,0.0,0.019531,0.0,0.0,0.0,0.069336,0.023438,77
1236,0.015625,0.042969,0.017578,0.0,0.036133,0.043945,0.011719,0.058594,0.018555,0.000977,0.003906,0.0,0.030273,0.001953,0.0,0.0,0.043945,0.026367,0.016602,0.026367,0.0,0.0,0.05957,0.0,0.004883,0.000977,0.024414,0.011719,0.0,0.044922,0.004883,0.0,0.0,0.033203,0.020508,0.0,0.0,0.041992,0.004883,0.007812,0.0,0.000977,0.019531,0.079102,0.077148,0.030273,0.026367,0.000977,0.003906,0.0,0.0,0.0,0.000977,0.00293,0.026367,0.0,0.038086,0.0,0.00293,0.0,0.0,0.0,0.021484,0.013672,77
1237,0.000977,0.040039,0.022461,0.0,0.047852,0.052734,0.009766,0.0625,0.027344,0.0,0.0,0.0,0.0625,0.026367,0.0,0.0,0.040039,0.006836,0.000977,0.022461,0.0,0.001953,0.070312,0.0,0.010742,0.0,0.010742,0.003906,0.0,0.045898,0.009766,0.0,0.0,0.044922,0.026367,0.0,0.0,0.044922,0.001953,0.0,0.0,0.004883,0.006836,0.014648,0.038086,0.039062,0.023438,0.015625,0.004883,0.0,0.0,0.0,0.0,0.001953,0.060547,0.0,0.017578,0.0,0.00293,0.0,0.0,0.0,0.066406,0.008789,77
1238,0.004883,0.044922,0.02832,0.000977,0.057617,0.042969,0.010742,0.056641,0.048828,0.000977,0.0,0.0,0.049805,0.018555,0.0,0.0,0.029297,0.000977,0.000977,0.036133,0.0,0.0,0.063477,0.0,0.001953,0.0,0.0,0.007812,0.015625,0.041992,0.003906,0.0,0.0,0.032227,0.033203,0.0,0.0,0.03418,0.0,0.005859,0.0,0.004883,0.001953,0.011719,0.055664,0.045898,0.011719,0.023438,0.006836,0.0,0.0,0.0,0.0,0.003906,0.05957,0.0,0.033203,0.0,0.000977,0.0,0.0,0.0,0.066406,0.000977,77
