d3mIndex,V1,V2,V3,V4,V5,V6,Class
22383,2,2.0,4,3.0,7,4.0,16
22384,2,2.0,4,3.0,7,5.0,16
22385,2,2.0,4,3.0,7,6.0,16
22386,2,2.0,4,3.0,7,7.0,16
22387,2,2.0,4,5.0,4,3.0,16
22388,2,2.0,4,5.0,5,3.0,16
22389,2,2.0,4,5.0,6,3.0,16
22390,2,2.0,4,5.0,6,4.0,16
22391,2,2.0,4,5.0,6,5.0,16
22392,2,2.0,4,6.0,4,2.0,16
22393,2,2.0,4,6.0,4,3.0,16
22394,2,2.0,4,6.0,5,2.0,16
22395,2,2.0,4,6.0,5,3.0,16
22396,2,2.0,4,6.0,6,2.0,16
22397,2,2.0,4,6.0,6,3.0,16
22398,2,2.0,4,6.0,7,3.0,16
22399,2,2.0,4,6.0,7,4.0,16
22400,2,2.0,4,6.0,7,5.0,16
22401,2,2.0,4,6.0,7,6.0,16
22402,2,2.0,4,7.0,4,2.0,16
22403,2,2.0,4,7.0,4,3.0,16
22404,2,2.0,4,7.0,5,2.0,16
22405,2,2.0,4,7.0,5,3.0,16
22406,2,2.0,4,7.0,5,4.0,16
22407,2,2.0,4,7.0,6,2.0,16
22408,2,2.0,4,7.0,6,3.0,16
22409,2,2.0,4,7.0,6,4.0,16
22410,2,2.0,4,7.0,6,5.0,16
22411,2,2.0,4,7.0,7,3.0,16
22412,2,2.0,4,7.0,7,4.0,16
22413,2,2.0,4,7.0,7,5.0,16
22414,2,2.0,4,7.0,7,6.0,16
22415,2,2.0,4,8.0,4,2.0,16
22416,2,2.0,4,8.0,4,3.0,16
22417,2,2.0,4,8.0,5,2.0,16
22418,2,2.0,4,8.0,5,3.0,16
22419,2,2.0,4,8.0,5,4.0,16
22420,2,2.0,4,8.0,6,2.0,16
22421,2,2.0,4,8.0,6,3.0,16
22422,2,2.0,4,8.0,6,4.0,16
22423,2,2.0,4,8.0,6,5.0,16
22424,2,2.0,4,8.0,7,3.0,16
22425,2,2.0,4,8.0,7,4.0,16
22426,2,2.0,4,8.0,7,5.0,16
22427,2,2.0,4,8.0,7,6.0,16
22428,2,2.0,5,2.0,4,4.0,16
22429,2,2.0,5,2.0,5,4.0,16
22430,2,2.0,5,3.0,5,5.0,16
22431,2,2.0,5,3.0,6,5.0,16
22432,2,2.0,5,3.0,7,3.0,16
22433,2,2.0,5,3.0,7,4.0,16
22434,2,2.0,5,3.0,7,5.0,16
22435,2,2.0,5,5.0,4,2.0,16
22436,2,2.0,5,5.0,4,3.0,16
22437,2,2.0,5,5.0,5,2.0,16
22438,2,2.0,5,5.0,5,3.0,16
22439,2,2.0,5,5.0,7,5.0,16
22440,2,2.0,5,5.0,7,6.0,16
22441,2,2.0,5,5.0,7,7.0,16
22442,2,2.0,5,6.0,4,2.0,16
22443,2,2.0,5,6.0,4,3.0,16
22444,2,2.0,5,6.0,5,2.0,16
22445,2,2.0,5,6.0,5,3.0,16
22446,2,2.0,5,6.0,5,4.0,16
22447,2,2.0,5,6.0,6,3.0,16
22448,2,2.0,5,6.0,6,4.0,16
22449,2,2.0,5,6.0,7,3.0,16
22450,2,2.0,5,6.0,7,4.0,16
22451,2,2.0,5,6.0,7,5.0,16
22452,2,2.0,5,6.0,7,6.0,16
22453,2,2.0,5,6.0,8,4.0,16
22454,2,2.0,5,6.0,8,5.0,16
22455,2,2.0,5,6.0,8,6.0,16
22456,2,2.0,5,7.0,4,2.0,16
22457,2,2.0,5,7.0,4,3.0,16
22458,2,2.0,5,7.0,5,2.0,16
22459,2,2.0,5,7.0,5,3.0,16
22460,2,2.0,5,7.0,5,4.0,16
22461,2,2.0,5,7.0,6,5.0,16
22462,2,2.0,5,7.0,7,5.0,16
22463,2,2.0,5,7.0,7,6.0,16
22464,2,2.0,5,8.0,4,2.0,16
22465,2,2.0,5,8.0,5,2.0,16
22466,2,2.0,5,8.0,5,3.0,16
22467,2,2.0,5,8.0,5,4.0,16
22468,2,2.0,6,1.0,4,2.0,16
22469,2,2.0,6,1.0,4,3.0,16
22470,2,2.0,6,1.0,4,4.0,16
22471,2,2.0,6,1.0,5,3.0,16
22472,2,2.0,6,1.0,5,4.0,16
22473,2,2.0,6,1.0,5,5.0,16
22474,2,2.0,6,1.0,6,3.0,16
22475,2,2.0,6,1.0,6,4.0,16
22476,2,2.0,6,1.0,6,5.0,16
22477,2,2.0,6,1.0,6,6.0,16
22478,2,2.0,6,2.0,6,5.0,16
22479,2,2.0,6,2.0,6,6.0,16
22480,2,2.0,6,5.0,4,3.0,16
22481,2,2.0,6,5.0,4,4.0,16
22482,2,2.0,6,5.0,5,3.0,16
22483,2,2.0,6,5.0,6,3.0,16
22484,2,2.0,6,7.0,4,2.0,16
22485,2,2.0,6,7.0,5,2.0,16
22486,2,2.0,6,7.0,6,2.0,16
22487,2,2.0,6,7.0,6,3.0,16
22488,2,2.0,6,8.0,4,2.0,16
22489,2,2.0,6,8.0,5,2.0,16
22490,2,2.0,6,8.0,6,2.0,16
22491,2,2.0,6,8.0,6,3.0,16
22492,2,2.0,6,8.0,6,4.0,16
22493,2,2.0,6,8.0,6,5.0,16
22494,2,2.0,7,1.0,4,3.0,16
22495,2,2.0,7,1.0,4,4.0,16
22496,2,2.0,7,1.0,5,3.0,16
22497,2,2.0,7,1.0,5,4.0,16
22498,2,2.0,7,1.0,5,5.0,16
22499,2,2.0,7,1.0,6,3.0,16
22500,2,2.0,7,1.0,6,4.0,16
22501,2,2.0,7,1.0,6,5.0,16
22502,2,2.0,7,1.0,6,6.0,16
22503,2,2.0,7,1.0,7,3.0,16
22504,2,2.0,7,1.0,7,4.0,16
22505,2,2.0,7,1.0,7,5.0,16
22506,2,2.0,7,1.0,7,6.0,16
22507,2,2.0,7,1.0,7,7.0,16
22508,2,2.0,7,2.0,4,4.0,16
22509,2,2.0,7,2.0,5,2.0,16
22510,2,2.0,7,2.0,6,4.0,16
22511,2,2.0,7,2.0,6,5.0,16
22512,2,2.0,7,2.0,6,6.0,16
22513,2,2.0,7,2.0,7,4.0,16
22514,2,2.0,7,2.0,7,5.0,16
22515,2,2.0,7,2.0,7,6.0,16
22516,2,2.0,7,2.0,7,7.0,16
22517,2,2.0,7,3.0,7,7.0,16
22518,2,2.0,7,4.0,4,4.0,16
22519,2,2.0,7,4.0,5,4.0,16
22520,2,2.0,7,4.0,5,5.0,16
22521,2,2.0,7,4.0,6,6.0,16
22522,2,2.0,7,4.0,7,6.0,16
22523,2,2.0,7,4.0,7,7.0,16
22524,2,2.0,7,5.0,4,3.0,16
22525,2,2.0,7,5.0,4,4.0,16
22526,2,2.0,7,5.0,5,3.0,16
22527,2,2.0,7,5.0,5,4.0,16
22528,2,2.0,7,5.0,5,5.0,16
22529,2,2.0,7,5.0,7,7.0,16
22530,2,2.0,7,6.0,5,2.0,16
22531,2,2.0,7,6.0,6,2.0,16
22532,2,2.0,7,6.0,7,2.0,16
22533,2,2.0,7,7.0,5,2.0,16
22534,2,2.0,7,7.0,6,2.0,16
22535,2,2.0,7,7.0,6,3.0,16
22536,2,2.0,7,7.0,7,2.0,16
22537,2,2.0,7,7.0,7,3.0,16
22538,2,2.0,7,8.0,6,3.0,16
22539,2,2.0,7,8.0,6,4.0,16
22540,2,2.0,7,8.0,6,5.0,16
22541,2,2.0,7,8.0,7,3.0,16
22542,2,2.0,7,8.0,7,4.0,16
22543,2,2.0,7,8.0,7,5.0,16
22544,2,2.0,8,1.0,4,3.0,16
22545,2,2.0,8,1.0,4,4.0,16
22546,2,2.0,8,1.0,5,3.0,16
22547,2,2.0,8,1.0,5,4.0,16
22548,2,2.0,8,1.0,5,5.0,16
22549,2,2.0,8,1.0,6,3.0,16
22550,2,2.0,8,1.0,6,4.0,16
22551,2,2.0,8,1.0,6,5.0,16
22552,2,2.0,8,1.0,6,6.0,16
22553,2,2.0,8,1.0,7,3.0,16
22554,2,2.0,8,1.0,7,4.0,16
22555,2,2.0,8,1.0,7,5.0,16
22556,2,2.0,8,1.0,7,6.0,16
22557,2,2.0,8,1.0,7,7.0,16
22558,2,2.0,8,2.0,4,4.0,16
22559,2,2.0,8,2.0,6,2.0,16
22560,2,2.0,8,2.0,6,3.0,16
22561,2,2.0,8,2.0,6,4.0,16
22562,2,2.0,8,2.0,6,5.0,16
22563,2,2.0,8,2.0,6,6.0,16
22564,2,2.0,8,2.0,7,4.0,16
22565,2,2.0,8,2.0,7,5.0,16
22566,2,2.0,8,2.0,7,6.0,16
22567,2,2.0,8,2.0,7,7.0,16
22568,2,2.0,8,2.0,8,4.0,16
22569,2,2.0,8,3.0,4,4.0,16
22570,2,2.0,8,3.0,6,6.0,16
22571,2,2.0,8,3.0,7,6.0,16
22572,2,2.0,8,3.0,7,7.0,16
22573,2,2.0,8,4.0,4,4.0,16
22574,2,2.0,8,4.0,5,4.0,16
22575,2,2.0,8,4.0,5,5.0,16
22576,2,2.0,8,4.0,6,4.0,16
22577,2,2.0,8,4.0,6,5.0,16
22578,2,2.0,8,4.0,6,6.0,16
22579,2,2.0,8,4.0,7,6.0,16
22580,2,2.0,8,4.0,7,7.0,16
22581,2,2.0,8,4.0,8,6.0,16
22582,2,2.0,8,5.0,4,3.0,16
22583,2,2.0,8,5.0,4,4.0,16
22584,2,2.0,8,6.0,4,4.0,16
22585,2,2.0,8,6.0,6,3.0,16
22586,2,2.0,8,6.0,7,3.0,16
22587,2,2.0,8,7.0,4,4.0,16
22588,2,2.0,8,7.0,6,3.0,16
22589,2,2.0,8,7.0,6,4.0,16
22590,2,2.0,8,7.0,7,3.0,16
22591,2,2.0,8,7.0,7,4.0,16
22592,2,2.0,8,8.0,4,4.0,16
22593,2,2.0,8,8.0,6,3.0,16
22594,2,2.0,8,8.0,6,4.0,16
22595,2,2.0,8,8.0,6,5.0,16
22596,2,2.0,8,8.0,6,6.0,16
22597,2,2.0,8,8.0,7,3.0,16
22598,2,2.0,8,8.0,7,4.0,16
22599,2,2.0,8,8.0,7,5.0,16
22600,2,2.0,8,8.0,7,6.0,16
22601,2,2.0,8,8.0,8,6.0,16
22602,3,1.0,1,1.0,1,3.0,16
22603,3,1.0,1,1.0,1,4.0,16
22604,3,1.0,1,1.0,2,3.0,16
22605,3,1.0,1,1.0,2,4.0,16
22606,3,1.0,1,1.0,2,5.0,16
22607,3,1.0,1,1.0,2,6.0,16
22608,3,1.0,1,1.0,2,7.0,16
22609,3,1.0,1,1.0,2,8.0,16
22610,3,1.0,1,1.0,3,3.0,16
22611,3,1.0,1,1.0,3,4.0,16
22612,3,1.0,1,1.0,3,5.0,16
22613,3,1.0,1,1.0,3,6.0,16
22614,3,1.0,1,1.0,3,7.0,16
22615,3,1.0,1,1.0,3,8.0,16
22616,3,1.0,1,1.0,4,3.0,16
22617,3,1.0,1,1.0,4,4.0,16
22618,3,1.0,1,1.0,4,5.0,16
22619,3,1.0,1,1.0,4,6.0,16
22620,3,1.0,1,1.0,4,7.0,16
22621,3,1.0,1,1.0,4,8.0,16
22622,3,1.0,1,1.0,5,3.0,16
22623,3,1.0,1,1.0,5,4.0,16
22624,3,1.0,1,1.0,5,5.0,16
22625,3,1.0,1,1.0,5,6.0,16
22626,3,1.0,1,1.0,5,7.0,16
22627,3,1.0,1,1.0,5,8.0,16
22628,3,1.0,1,1.0,6,3.0,16
22629,3,1.0,1,1.0,6,4.0,16
22630,3,1.0,1,1.0,6,5.0,16
22631,3,1.0,1,1.0,6,6.0,16
22632,3,1.0,1,1.0,6,7.0,16
22633,3,1.0,1,1.0,7,3.0,16
22634,3,1.0,1,1.0,7,4.0,16
22635,3,1.0,1,1.0,7,5.0,16
22636,3,1.0,1,1.0,7,6.0,16
22637,3,1.0,1,1.0,7,7.0,16
22638,3,1.0,1,1.0,8,4.0,16
22639,3,1.0,1,1.0,8,5.0,16
22640,3,1.0,1,1.0,8,6.0,16
22641,3,1.0,1,1.0,8,7.0,16
22642,3,1.0,1,2.0,2,4.0,16
22643,3,1.0,1,2.0,2,5.0,16
22644,3,1.0,1,2.0,3,3.0,16
22645,3,1.0,1,2.0,3,4.0,16
22646,3,1.0,1,2.0,3,5.0,16
22647,3,1.0,1,2.0,3,6.0,16
22648,3,1.0,1,2.0,3,7.0,16
22649,3,1.0,1,2.0,3,8.0,16
22650,3,1.0,1,2.0,4,3.0,16
22651,3,1.0,1,2.0,4,4.0,16
22652,3,1.0,1,2.0,4,5.0,16
22653,3,1.0,1,2.0,4,6.0,16
22654,3,1.0,1,2.0,4,7.0,16
22655,3,1.0,1,2.0,4,8.0,16
22656,3,1.0,1,2.0,5,3.0,16
22657,3,1.0,1,2.0,5,4.0,16
22658,3,1.0,1,2.0,5,5.0,16
22659,3,1.0,1,2.0,5,6.0,16
22660,3,1.0,1,2.0,5,7.0,16
22661,3,1.0,1,2.0,5,8.0,16
22662,3,1.0,1,2.0,6,3.0,16
22663,3,1.0,1,2.0,6,4.0,16
22664,3,1.0,1,2.0,6,5.0,16
22665,3,1.0,1,2.0,6,6.0,16
22666,3,1.0,1,2.0,6,7.0,16
22667,3,1.0,1,2.0,7,3.0,16
22668,3,1.0,1,2.0,7,4.0,16
22669,3,1.0,1,2.0,7,5.0,16
22670,3,1.0,1,2.0,7,6.0,16
22671,3,1.0,1,2.0,7,7.0,16
22672,3,1.0,1,3.0,2,5.0,16
22673,3,1.0,1,3.0,3,3.0,16
22674,3,1.0,1,3.0,3,4.0,16
22675,3,1.0,1,3.0,3,5.0,16
22676,3,1.0,1,3.0,3,6.0,16
22677,3,1.0,1,3.0,3,7.0,16
22678,3,1.0,1,3.0,3,8.0,16
22679,3,1.0,1,3.0,4,3.0,16
22680,3,1.0,1,3.0,4,4.0,16
22681,3,1.0,1,3.0,4,5.0,16
22682,3,1.0,1,3.0,4,6.0,16
22683,3,1.0,1,3.0,4,7.0,16
22684,3,1.0,1,3.0,4,8.0,16
22685,3,1.0,1,3.0,5,3.0,16
22686,3,1.0,1,3.0,5,4.0,16
22687,3,1.0,1,3.0,5,5.0,16
22688,3,1.0,1,3.0,5,6.0,16
22689,3,1.0,1,3.0,5,7.0,16
22690,3,1.0,1,3.0,5,8.0,16
22691,3,1.0,1,3.0,6,3.0,16
22692,3,1.0,1,3.0,6,4.0,16
22693,3,1.0,1,3.0,6,5.0,16
22694,3,1.0,1,3.0,6,6.0,16
22695,3,1.0,1,3.0,6,7.0,16
22696,3,1.0,1,3.0,7,3.0,16
22697,3,1.0,1,3.0,7,4.0,16
22698,3,1.0,1,3.0,7,5.0,16
22699,3,1.0,1,3.0,7,6.0,16
22700,3,1.0,1,3.0,7,7.0,16
22701,3,1.0,1,4.0,2,6.0,16
22702,3,1.0,1,4.0,3,4.0,16
22703,3,1.0,1,4.0,3,5.0,16
22704,3,1.0,1,4.0,3,6.0,16
22705,3,1.0,1,4.0,3,7.0,16
22706,3,1.0,1,4.0,3,8.0,16
22707,3,1.0,1,4.0,4,4.0,16
22708,3,1.0,1,4.0,4,5.0,16
22709,3,1.0,1,4.0,4,6.0,16
22710,3,1.0,1,4.0,4,7.0,16
22711,3,1.0,1,4.0,4,8.0,16
22712,3,1.0,1,4.0,5,4.0,16
22713,3,1.0,1,4.0,5,5.0,16
22714,3,1.0,1,4.0,5,6.0,16
22715,3,1.0,1,4.0,5,7.0,16
22716,3,1.0,1,4.0,5,8.0,16
22717,3,1.0,1,4.0,6,4.0,16
22718,3,1.0,1,4.0,6,5.0,16
22719,3,1.0,1,4.0,6,6.0,16
22720,3,1.0,1,4.0,6,7.0,16
22721,3,1.0,1,4.0,7,4.0,16
22722,3,1.0,1,4.0,7,5.0,16
22723,3,1.0,1,4.0,7,6.0,16
22724,3,1.0,1,4.0,7,7.0,16
22725,3,1.0,1,4.0,8,4.0,16
22726,3,1.0,1,4.0,8,5.0,16
22727,3,1.0,1,4.0,8,6.0,16
22728,3,1.0,1,5.0,1,3.0,16
22729,3,1.0,1,5.0,1,7.0,16
22730,3,1.0,1,5.0,2,3.0,16
22731,3,1.0,1,5.0,2,7.0,16
22732,3,1.0,1,5.0,3,3.0,16
22733,3,1.0,1,5.0,3,4.0,16
22734,3,1.0,1,5.0,3,5.0,16
22735,3,1.0,1,5.0,3,6.0,16
22736,3,1.0,1,5.0,3,7.0,16
22737,3,1.0,1,6.0,1,4.0,16
22738,3,1.0,1,6.0,2,3.0,16
22739,3,1.0,1,6.0,2,4.0,16
22740,3,1.0,1,6.0,3,3.0,16
22741,3,1.0,1,6.0,3,4.0,16
22742,3,1.0,1,6.0,3,5.0,16
22743,3,1.0,1,6.0,3,6.0,16
22744,3,1.0,1,6.0,4,3.0,16
22745,3,1.0,1,6.0,4,4.0,16
22746,3,1.0,1,6.0,4,5.0,16
22747,3,1.0,1,6.0,4,6.0,16
22748,3,1.0,1,6.0,5,3.0,16
22749,3,1.0,1,6.0,5,4.0,16
22750,3,1.0,1,6.0,5,5.0,16
22751,3,1.0,1,6.0,5,6.0,16
22752,3,1.0,1,6.0,6,3.0,16
22753,3,1.0,1,6.0,6,4.0,16
22754,3,1.0,1,6.0,6,5.0,16
22755,3,1.0,1,6.0,6,6.0,16
22756,3,1.0,1,6.0,7,3.0,16
22757,3,1.0,1,6.0,7,4.0,16
22758,3,1.0,1,6.0,7,5.0,16
22759,3,1.0,1,6.0,7,6.0,16
22760,3,1.0,1,6.0,8,4.0,16
22761,3,1.0,1,6.0,8,5.0,16
22762,3,1.0,1,6.0,8,6.0,16
22763,3,1.0,1,7.0,1,5.0,16
22764,3,1.0,1,7.0,2,4.0,16
22765,3,1.0,1,7.0,2,5.0,16
22766,3,1.0,1,7.0,3,3.0,16
22767,3,1.0,1,7.0,3,4.0,16
22768,3,1.0,1,7.0,3,5.0,16
22769,3,1.0,1,7.0,3,6.0,16
22770,3,1.0,1,7.0,3,7.0,16
22771,3,1.0,1,7.0,4,3.0,16
22772,3,1.0,1,7.0,4,4.0,16
22773,3,1.0,1,7.0,4,5.0,16
22774,3,1.0,1,7.0,4,6.0,16
22775,3,1.0,1,7.0,4,7.0,16
22776,3,1.0,1,7.0,5,3.0,16
22777,3,1.0,1,7.0,5,4.0,16
22778,3,1.0,1,7.0,5,5.0,16
22779,3,1.0,1,7.0,5,6.0,16
22780,3,1.0,1,7.0,5,7.0,16
22781,3,1.0,1,7.0,6,3.0,16
22782,3,1.0,1,7.0,6,4.0,16
22783,3,1.0,1,7.0,6,5.0,16
22784,3,1.0,1,7.0,6,6.0,16
22785,3,1.0,1,7.0,6,7.0,16
22786,3,1.0,1,7.0,7,3.0,16
22787,3,1.0,1,7.0,7,4.0,16
22788,3,1.0,1,7.0,7,5.0,16
22789,3,1.0,1,7.0,7,6.0,16
22790,3,1.0,1,7.0,7,7.0,16
22791,3,1.0,1,7.0,8,5.0,16
22792,3,1.0,1,7.0,8,6.0,16
22793,3,1.0,1,7.0,8,7.0,16
22794,3,1.0,1,8.0,2,6.0,16
22795,3,1.0,1,8.0,3,3.0,16
22796,3,1.0,1,8.0,3,4.0,16
22797,3,1.0,1,8.0,3,5.0,16
22798,3,1.0,1,8.0,3,6.0,16
22799,3,1.0,1,8.0,3,7.0,16
22800,3,1.0,1,8.0,3,8.0,16
22801,3,1.0,1,8.0,4,3.0,16
22802,3,1.0,1,8.0,4,4.0,16
22803,3,1.0,1,8.0,4,5.0,16
22804,3,1.0,1,8.0,4,6.0,16
22805,3,1.0,1,8.0,4,7.0,16
22806,3,1.0,1,8.0,4,8.0,16
22807,3,1.0,1,8.0,5,3.0,16
22808,3,1.0,1,8.0,5,4.0,16
22809,3,1.0,1,8.0,5,5.0,16
22810,3,1.0,1,8.0,5,6.0,16
22811,3,1.0,1,8.0,5,7.0,16
22812,3,1.0,1,8.0,5,8.0,16
22813,3,1.0,1,8.0,6,3.0,16
22814,3,1.0,1,8.0,6,4.0,16
22815,3,1.0,1,8.0,6,5.0,16
22816,3,1.0,1,8.0,6,6.0,16
22817,3,1.0,1,8.0,6,7.0,16
22818,3,1.0,1,8.0,7,3.0,16
22819,3,1.0,1,8.0,7,4.0,16
22820,3,1.0,1,8.0,7,5.0,16
22821,3,1.0,1,8.0,7,6.0,16
22822,3,1.0,1,8.0,7,7.0,16
22823,3,1.0,2,1.0,2,5.0,16
22824,3,1.0,2,1.0,2,6.0,16
22825,3,1.0,2,1.0,2,7.0,16
22826,3,1.0,2,1.0,2,8.0,16
22827,3,1.0,2,1.0,3,3.0,16
22828,3,1.0,2,1.0,3,7.0,16
22829,3,1.0,2,1.0,3,8.0,16
22830,3,1.0,2,1.0,4,7.0,16
22831,3,1.0,2,1.0,4,8.0,16
22832,3,1.0,2,1.0,5,3.0,16
22833,3,1.0,2,1.0,5,7.0,16
22834,3,1.0,2,1.0,5,8.0,16
22835,3,1.0,2,1.0,6,3.0,16
22836,3,1.0,2,1.0,6,7.0,16
22837,3,1.0,2,1.0,6,8.0,16
22838,3,1.0,2,1.0,7,3.0,16
22839,3,1.0,2,1.0,7,4.0,16
22840,3,1.0,2,1.0,7,5.0,16
22841,3,1.0,2,1.0,7,6.0,16
22842,3,1.0,2,1.0,7,7.0,16
22843,3,1.0,2,1.0,7,8.0,16
22844,3,1.0,2,1.0,8,4.0,16
22845,3,1.0,2,1.0,8,5.0,16
22846,3,1.0,2,1.0,8,6.0,16
22847,3,1.0,2,1.0,8,7.0,16
22848,3,1.0,2,1.0,8,8.0,16
22849,3,1.0,2,2.0,2,3.0,16
22850,3,1.0,2,2.0,2,4.0,16
22851,3,1.0,2,2.0,2,5.0,16
22852,3,1.0,2,2.0,3,3.0,16
22853,3,1.0,2,2.0,3,7.0,16
22854,3,1.0,2,2.0,3,8.0,16
22855,3,1.0,2,2.0,4,7.0,16
22856,3,1.0,2,2.0,4,8.0,16
22857,3,1.0,2,2.0,5,7.0,16
22858,3,1.0,2,2.0,5,8.0,16
22859,3,1.0,2,2.0,6,7.0,16
22860,3,1.0,2,2.0,6,8.0,16
22861,3,1.0,2,2.0,7,3.0,16
22862,3,1.0,2,2.0,7,4.0,16
22863,3,1.0,2,2.0,7,5.0,16
22864,3,1.0,2,2.0,7,6.0,16
22865,3,1.0,2,2.0,7,7.0,16
22866,3,1.0,2,2.0,7,8.0,16
22867,3,1.0,2,3.0,3,6.0,16
22868,3,1.0,2,3.0,3,7.0,16
22869,3,1.0,2,3.0,3,8.0,16
22870,3,1.0,2,3.0,4,6.0,16
22871,3,1.0,2,3.0,4,7.0,16
22872,3,1.0,2,3.0,4,8.0,16
22873,3,1.0,2,3.0,5,3.0,16
22874,3,1.0,2,3.0,5,4.0,16
22875,3,1.0,2,3.0,5,5.0,16
22876,3,1.0,2,3.0,5,6.0,16
22877,3,1.0,2,3.0,5,7.0,16
22878,3,1.0,2,3.0,5,8.0,16
22879,3,1.0,2,3.0,6,3.0,16
22880,3,1.0,2,3.0,6,4.0,16
22881,3,1.0,2,3.0,6,5.0,16
22882,3,1.0,2,3.0,6,6.0,16
22883,3,1.0,2,3.0,6,7.0,16
22884,3,1.0,2,3.0,6,8.0,16
22885,3,1.0,2,3.0,7,3.0,16
22886,3,1.0,2,3.0,7,4.0,16
22887,3,1.0,2,3.0,7,5.0,16
22888,3,1.0,2,3.0,7,6.0,16
22889,3,1.0,2,3.0,7,7.0,16
22890,3,1.0,2,3.0,7,8.0,16
22891,3,1.0,2,4.0,3,7.0,16
22892,3,1.0,2,4.0,3,8.0,16
22893,3,1.0,2,4.0,4,7.0,16
22894,3,1.0,2,4.0,4,8.0,16
22895,3,1.0,2,4.0,5,4.0,16
22896,3,1.0,2,4.0,5,5.0,16
22897,3,1.0,2,4.0,5,6.0,16
22898,3,1.0,2,4.0,5,7.0,16
22899,3,1.0,2,4.0,5,8.0,16
22900,3,1.0,2,4.0,6,4.0,16
22901,3,1.0,2,4.0,6,5.0,16
22902,3,1.0,2,4.0,6,6.0,16
22903,3,1.0,2,4.0,6,7.0,16
22904,3,1.0,2,4.0,6,8.0,16
22905,3,1.0,2,4.0,7,4.0,16
22906,3,1.0,2,4.0,7,5.0,16
22907,3,1.0,2,4.0,7,6.0,16
22908,3,1.0,2,4.0,7,7.0,16
22909,3,1.0,2,4.0,8,4.0,16
22910,3,1.0,2,4.0,8,5.0,16
22911,3,1.0,2,4.0,8,6.0,16
22912,3,1.0,2,5.0,2,3.0,16
22913,3,1.0,2,5.0,2,7.0,16
22914,3,1.0,2,5.0,2,8.0,16
22915,3,1.0,2,5.0,3,3.0,16
22916,3,1.0,2,5.0,3,7.0,16
22917,3,1.0,2,5.0,3,8.0,16
22918,3,1.0,2,5.0,4,3.0,16
22919,3,1.0,2,5.0,4,4.0,16
22920,3,1.0,2,5.0,4,5.0,16
22921,3,1.0,2,5.0,4,6.0,16
22922,3,1.0,2,5.0,4,7.0,16
22923,3,1.0,2,5.0,4,8.0,16
22924,3,1.0,2,5.0,5,3.0,16
22925,3,1.0,2,5.0,5,4.0,16
22926,3,1.0,2,5.0,5,5.0,16
22927,3,1.0,2,5.0,5,6.0,16
22928,3,1.0,2,5.0,5,7.0,16
22929,3,1.0,2,5.0,5,8.0,16
22930,3,1.0,2,6.0,2,3.0,16
22931,3,1.0,2,6.0,7,3.0,16
22932,3,1.0,2,6.0,7,4.0,16
22933,3,1.0,2,6.0,7,5.0,16
22934,3,1.0,2,6.0,7,6.0,16
22935,3,1.0,2,6.0,8,4.0,16
22936,3,1.0,2,6.0,8,5.0,16
22937,3,1.0,2,6.0,8,6.0,16
22938,3,1.0,2,7.0,2,4.0,16
22939,3,1.0,2,7.0,7,3.0,16
22940,3,1.0,2,7.0,7,4.0,16
22941,3,1.0,2,7.0,7,5.0,16
22942,3,1.0,2,7.0,7,6.0,16
22943,3,1.0,2,7.0,7,7.0,16
22944,3,1.0,2,7.0,8,5.0,16
22945,3,1.0,2,7.0,8,6.0,16
22946,3,1.0,2,7.0,8,7.0,16
22947,3,1.0,2,8.0,3,3.0,16
22948,3,1.0,2,8.0,3,4.0,16
22949,3,1.0,2,8.0,4,3.0,16
22950,3,1.0,2,8.0,4,4.0,16
22951,3,1.0,2,8.0,5,3.0,16
22952,3,1.0,2,8.0,5,4.0,16
22953,3,1.0,2,8.0,5,8.0,16
22954,3,1.0,2,8.0,6,3.0,16
22955,3,1.0,2,8.0,6,4.0,16
22956,3,1.0,2,8.0,6,5.0,16
22957,3,1.0,2,8.0,6,6.0,16
22958,3,1.0,2,8.0,6,7.0,16
22959,3,1.0,2,8.0,6,8.0,16
22960,3,1.0,2,8.0,7,3.0,16
22961,3,1.0,2,8.0,7,4.0,16
22962,3,1.0,2,8.0,7,5.0,16
22963,3,1.0,2,8.0,7,6.0,16
22964,3,1.0,2,8.0,7,7.0,16
22965,3,1.0,2,8.0,7,8.0,16
22966,3,1.0,3,2.0,3,7.0,16
22967,3,1.0,3,2.0,3,8.0,16
22968,3,1.0,3,2.0,4,7.0,16
22969,3,1.0,3,2.0,4,8.0,16
22970,3,1.0,3,2.0,5,7.0,16
22971,3,1.0,3,2.0,5,8.0,16
22972,3,1.0,3,2.0,6,7.0,16
22973,3,1.0,3,2.0,6,8.0,16
22974,3,1.0,3,2.0,7,3.0,16
22975,3,1.0,3,2.0,7,4.0,16
22976,3,1.0,3,2.0,7,5.0,16
22977,3,1.0,3,2.0,7,6.0,16
22978,3,1.0,3,2.0,7,7.0,16
22979,3,1.0,3,2.0,7,8.0,16
22980,3,1.0,3,3.0,3,5.0,16
22981,3,1.0,3,3.0,3,6.0,16
22982,3,1.0,3,3.0,3,7.0,16
22983,3,1.0,3,3.0,3,8.0,16
22984,3,1.0,3,3.0,4,5.0,16
22985,3,1.0,3,3.0,4,6.0,16
22986,3,1.0,3,3.0,4,7.0,16
22987,3,1.0,3,3.0,4,8.0,16
22988,3,1.0,3,3.0,5,3.0,16
22989,3,1.0,3,3.0,5,4.0,16
